date,stock_id,TaiwanStockPrice_volume,TaiwanStockPrice_turnover,TaiwanStockPrice_open,TaiwanStockPrice_high,TaiwanStockPrice_low,TaiwanStockPrice_close,TaiwanStockPrice_spread,TaiwanStockPrice_transactions,TaiwanStockInstitutionalInvestorsBuySell_buy,TaiwanStockInstitutionalInvestorsBuySell_name,TaiwanStockInstitutionalInvestorsBuySell_sell,TaiwanStockInstitutionalInvestorsBuySell_foreign,TaiwanStockInstitutionalInvestorsBuySell_investment_trust,TaiwanStockInstitutionalInvestorsBuySell_dealer,TaiwanStockInstitutionalInvestorsBuySell_dealer_self,TaiwanStockInstitutionalInvestorsBuySell_dealer_hedging
2024-12-10,8932,699000,65640400,93.0,94.9,93.0,94.3,0.7,419,163000,Foreign_Investor,256000,,,,,
2024-12-10,8932,699000,65640400,93.0,94.9,93.0,94.3,0.7,419,0,Foreign_Dealer_Self,0,,,,,
2024-12-10,8932,699000,65640400,93.0,94.9,93.0,94.3,0.7,419,0,Investment_Trust,0,,,,,
2024-12-10,8932,699000,65640400,93.0,94.9,93.0,94.3,0.7,419,0,Dealer_self,1000,,,,,
2024-12-10,8932,699000,65640400,93.0,94.9,93.0,94.3,0.7,419,48103,Dealer_Hedging,43000,,,,,
2024-12-11,8932,429000,40393500,93.2,95.0,93.2,94.1,-0.2,279,25342,Dealer_Hedging,7000,,,,,
2024-12-11,8932,429000,40393500,93.2,95.0,93.2,94.1,-0.2,279,0,Dealer_self,0,,,,,
2024-12-11,8932,429000,40393500,93.2,95.0,93.2,94.1,-0.2,279,174065,Foreign_Investor,123452,,,,,
2024-12-11,8932,429000,40393500,93.2,95.0,93.2,94.1,-0.2,279,0,Foreign_Dealer_Self,0,,,,,
2024-12-11,8932,429000,40393500,93.2,95.0,93.2,94.1,-0.2,279,0,Investment_Trust,0,,,,,
2024-12-12,8932,662000,63283900,94.0,96.8,94.0,95.6,1.5,428,289000,Foreign_Investor,86000,,,,,
2024-12-12,8932,662000,63283900,94.0,96.8,94.0,95.6,1.5,428,0,Foreign_Dealer_Self,0,,,,,
2024-12-12,8932,662000,63283900,94.0,96.8,94.0,95.6,1.5,428,0,Investment_Trust,0,,,,,
2024-12-12,8932,662000,63283900,94.0,96.8,94.0,95.6,1.5,428,0,Dealer_self,0,,,,,
2024-12-12,8932,662000,63283900,94.0,96.8,94.0,95.6,1.5,428,74236,Dealer_Hedging,94000,,,,,
2024-12-13,8932,387000,36781100,95.4,96.8,94.4,95.0,-0.6,276,0,Dealer_self,0,,,,,
2024-12-13,8932,387000,36781100,95.4,96.8,94.4,95.0,-0.6,276,279,Dealer_Hedging,31677,,,,,
2024-12-13,8932,387000,36781100,95.4,96.8,94.4,95.0,-0.6,276,0,Investment_Trust,0,,,,,
2024-12-13,8932,387000,36781100,95.4,96.8,94.4,95.0,-0.6,276,109000,Foreign_Investor,85376,,,,,
2024-12-13,8932,387000,36781100,95.4,96.8,94.4,95.0,-0.6,276,0,Foreign_Dealer_Self,0,,,,,
2024-12-16,8932,486000,46173500,95.4,96.1,94.1,95.0,0.0,294,118001,Foreign_Investor,110182,,,,,
2024-12-16,8932,486000,46173500,95.4,96.1,94.1,95.0,0.0,294,0,Foreign_Dealer_Self,0,,,,,
2024-12-16,8932,486000,46173500,95.4,96.1,94.1,95.0,0.0,294,0,Investment_Trust,0,,,,,
2024-12-16,8932,486000,46173500,95.4,96.1,94.1,95.0,0.0,294,0,Dealer_self,140,,,,,
2024-12-16,8932,486000,46173500,95.4,96.1,94.1,95.0,0.0,294,11884,Dealer_Hedging,15500,,,,,
2024-12-17,8932,504000,47783600,95.0,95.9,93.8,94.9,-0.1,301,7077,Dealer_Hedging,35030,,,,,
2024-12-17,8932,504000,47783600,95.0,95.9,93.8,94.9,-0.1,301,0,Dealer_self,0,,,,,
2024-12-17,8932,504000,47783600,95.0,95.9,93.8,94.9,-0.1,301,0,Investment_Trust,0,,,,,
2024-12-17,8932,504000,47783600,95.0,95.9,93.8,94.9,-0.1,301,180000,Foreign_Investor,205002,,,,,
2024-12-17,8932,504000,47783600,95.0,95.9,93.8,94.9,-0.1,301,0,Foreign_Dealer_Self,0,,,,,
2024-12-18,8932,643000,60194200,93.4,95.3,92.3,95.0,0.1,423,238339,Foreign_Investor,187234,,,,,
2024-12-18,8932,643000,60194200,93.4,95.3,92.3,95.0,0.1,423,0,Foreign_Dealer_Self,0,,,,,
2024-12-18,8932,643000,60194200,93.4,95.3,92.3,95.0,0.1,423,0,Investment_Trust,0,,,,,
2024-12-18,8932,643000,60194200,93.4,95.3,92.3,95.0,0.1,423,0,Dealer_self,0,,,,,
2024-12-18,8932,643000,60194200,93.4,95.3,92.3,95.0,0.1,423,72431,Dealer_Hedging,77636,,,,,
2024-12-19,8932,1267000,120440600,94.2,96.6,94.1,94.8,-0.2,441,47858,Dealer_Hedging,50000,,,,,
2024-12-19,8932,1267000,120440600,94.2,96.6,94.1,94.8,-0.2,441,0,Investment_Trust,0,,,,,
2024-12-19,8932,1267000,120440600,94.2,96.6,94.1,94.8,-0.2,441,0,Dealer_self,0,,,,,
2024-12-19,8932,1267000,120440600,94.2,96.6,94.1,94.8,-0.2,441,0,Foreign_Dealer_Self,0,,,,,
2024-12-19,8932,1267000,120440600,94.2,96.6,94.1,94.8,-0.2,441,424000,Foreign_Investor,262105,,,,,
2024-12-20,8932,231000,21941000,94.5,96.2,93.9,94.6,-0.2,176,135000,Foreign_Investor,91112,,,,,
2024-12-20,8932,231000,21941000,94.5,96.2,93.9,94.6,-0.2,176,0,Foreign_Dealer_Self,0,,,,,
2024-12-20,8932,231000,21941000,94.5,96.2,93.9,94.6,-0.2,176,0,Investment_Trust,0,,,,,
2024-12-20,8932,231000,21941000,94.5,96.2,93.9,94.6,-0.2,176,0,Dealer_self,0,,,,,
2024-12-20,8932,231000,21941000,94.5,96.2,93.9,94.6,-0.2,176,2010,Dealer_Hedging,18599,,,,,
2024-12-23,8932,492853,46554920,95.6,96.1,93.3,94.1,-0.5,756,2015,Dealer_Hedging,5006,,,,,
2024-12-23,8932,492853,46554920,95.6,96.1,93.3,94.1,-0.5,756,0,Dealer_self,0,,,,,
2024-12-23,8932,492853,46554920,95.6,96.1,93.3,94.1,-0.5,756,0,Investment_Trust,0,,,,,
2024-12-23,8932,492853,46554920,95.6,96.1,93.3,94.1,-0.5,756,0,Foreign_Dealer_Self,0,,,,,
2024-12-23,8932,492853,46554920,95.6,96.1,93.3,94.1,-0.5,756,178364,Foreign_Investor,268000,,,,,
2024-12-24,8932,233395,21996921,94.6,95.5,93.2,93.8,-0.3,239,91000,Foreign_Investor,130991,,,,,
2024-12-24,8932,233395,21996921,94.6,95.5,93.2,93.8,-0.3,239,0,Foreign_Dealer_Self,0,,,,,
2024-12-24,8932,233395,21996921,94.6,95.5,93.2,93.8,-0.3,239,0,Investment_Trust,0,,,,,
2024-12-24,8932,233395,21996921,94.6,95.5,93.2,93.8,-0.3,239,0,Dealer_self,0,,,,,
2024-12-24,8932,233395,21996921,94.6,95.5,93.2,93.8,-0.3,239,1007,Dealer_Hedging,22149,,,,,
2024-12-25,8932,321707,30252074,93.8,95.4,93.0,93.8,0.0,484,2171,Dealer_Hedging,10082,,,,,
2024-12-25,8932,321707,30252074,93.8,95.4,93.0,93.8,0.0,484,0,Dealer_self,0,,,,,
2024-12-25,8932,321707,30252074,93.8,95.4,93.0,93.8,0.0,484,0,Investment_Trust,0,,,,,
2024-12-25,8932,321707,30252074,93.8,95.4,93.0,93.8,0.0,484,0,Foreign_Dealer_Self,0,,,,,
2024-12-25,8932,321707,30252074,93.8,95.4,93.0,93.8,0.0,484,114000,Foreign_Investor,133000,,,,,
2024-12-26,8932,764189,71010765,94.0,94.4,92.1,93.0,-0.8,532,278000,Foreign_Investor,179000,,,,,
2024-12-26,8932,764189,71010765,94.0,94.4,92.1,93.0,-0.8,532,0,Foreign_Dealer_Self,0,,,,,
2024-12-26,8932,764189,71010765,94.0,94.4,92.1,93.0,-0.8,532,0,Investment_Trust,0,,,,,
2024-12-26,8932,764189,71010765,94.0,94.4,92.1,93.0,-0.8,532,0,Dealer_self,0,,,,,
2024-12-26,8932,764189,71010765,94.0,94.4,92.1,93.0,-0.8,532,4000,Dealer_Hedging,323274,,,,,
2024-12-27,8932,415384,38354925,92.6,93.5,91.8,92.0,-1.0,587,2000,Dealer_Hedging,197555,,,,,
2024-12-27,8932,415384,38354925,92.6,93.5,91.8,92.0,-1.0,587,0,Dealer_self,0,,,,,
2024-12-27,8932,415384,38354925,92.6,93.5,91.8,92.0,-1.0,587,0,Investment_Trust,0,,,,,
2024-12-27,8932,415384,38354925,92.6,93.5,91.8,92.0,-1.0,587,0,Foreign_Dealer_Self,0,,,,,
2024-12-27,8932,415384,38354925,92.6,93.5,91.8,92.0,-1.0,587,113000,Foreign_Investor,109000,,,,,
2024-12-30,8932,402636,37097426,92.1,93.1,91.2,91.2,-0.8,343,117898,Foreign_Investor,177000,,,,,
2024-12-30,8932,402636,37097426,92.1,93.1,91.2,91.2,-0.8,343,0,Foreign_Dealer_Self,0,,,,,
2024-12-30,8932,402636,37097426,92.1,93.1,91.2,91.2,-0.8,343,0,Investment_Trust,0,,,,,
2024-12-30,8932,402636,37097426,92.1,93.1,91.2,91.2,-0.8,343,0,Dealer_self,0,,,,,
2024-12-30,8932,402636,37097426,92.1,93.1,91.2,91.2,-0.8,343,155000,Dealer_Hedging,37882,,,,,
2024-12-31,8932,513232,47038713,91.3,93.2,90.3,92.8,1.6,474,242050,Dealer_Hedging,10451,,,,,
2024-12-31,8932,513232,47038713,91.3,93.2,90.3,92.8,1.6,474,0,Dealer_self,0,,,,,
2024-12-31,8932,513232,47038713,91.3,93.2,90.3,92.8,1.6,474,121542,Foreign_Investor,255000,,,,,
2024-12-31,8932,513232,47038713,91.3,93.2,90.3,92.8,1.6,474,0,Foreign_Dealer_Self,0,,,,,
