date,stock_id,open,high,low,close,volume,turnover,inst_foreign,inst_investment_trust,inst_dealer_self,inst_dealer_hedging
2025-07-16,3293,820.0,822.0,815.0,817.0,1929903,1579385750,0.0,0.0,0.0,0.0
2025-07-16,3535,63.5,66.4,62.7,63.2,15398941,989211121,0.0,0.0,0.0,0.0
2025-07-16,6231,233.0,236.5,232.5,233.0,364125,85274034,0.0,0.0,0.0,0.0
2025-07-16,6643,512.0,530.0,512.0,513.0,813333,423201111,0.0,0.0,0.0,0.0
2025-07-16,8358,77.8,80.6,74.3,74.3,48452743,3748706906,0.0,0.0,0.0,0.0
2025-07-16,8932,139.5,150.5,137.5,145.5,16971565,2459298991,0.0,0.0,0.0,0.0
2025-07-17,1519,611.0,616.0,602.0,616.0,3801072,2318158768,0.0,0.0,0.0,0.0
2025-07-17,2308,494.0,503.0,490.0,499.0,10285044,5114159914,0.0,0.0,0.0,0.0
2025-07-17,2344,17.65,18.1,17.55,17.9,39526107,706275943,0.0,0.0,0.0,0.0
2025-07-17,2379,581.0,585.0,579.0,584.0,1248300,727352323,0.0,0.0,0.0,0.0
2025-07-17,2383,986.0,995.0,962.0,973.0,4922288,4798217329,0.0,0.0,0.0,0.0
2025-07-17,2454,1405.0,1420.0,1385.0,1390.0,5516070,7701353575,0.0,0.0,0.0,0.0
2025-07-17,3035,179.5,185.0,179.5,181.0,5362511,974905612,0.0,0.0,0.0,0.0
2025-07-17,3293,796.0,817.0,796.0,813.0,2079628,1683258956,0.0,0.0,0.0,0.0
2025-07-17,3535,63.3,65.5,62.7,65.5,9913395,637723465,0.0,0.0,0.0,0.0
2025-07-17,6231,235.0,252.0,235.0,244.0,1546832,381190221,0.0,0.0,0.0,0.0
2025-07-17,6643,520.0,527.0,516.0,526.0,631533,329819020,0.0,0.0,0.0,0.0
2025-07-17,8358,75.8,81.7,75.6,81.7,79304436,6352916885,0.0,0.0,0.0,0.0
2025-07-17,8932,145.0,148.0,141.5,144.5,6997609,1013642796,0.0,0.0,0.0,0.0
2025-07-18,1519,624.0,632.0,616.0,632.0,5286345,3313239542,0.0,0.0,0.0,0.0
2025-07-18,2308,499.0,509.0,499.0,509.0,7404100,3734950647,0.0,0.0,0.0,0.0
2025-07-18,2344,18.0,18.05,17.65,17.65,22013689,391484699,0.0,0.0,0.0,0.0
2025-07-18,2379,585.0,587.0,581.0,585.0,1579748,922842600,0.0,0.0,0.0,0.0
2025-07-18,2383,988.0,1035.0,985.0,1025.0,7214194,7269383967,0.0,0.0,0.0,0.0
2025-07-18,2454,1405.0,1410.0,1400.0,1410.0,5064123,7115366362,0.0,0.0,0.0,0.0
2025-07-18,3035,184.0,184.5,181.0,183.5,3474552,636255782,0.0,0.0,0.0,0.0
2025-07-18,3293,817.0,818.0,803.0,803.0,1675447,1353859133,0.0,0.0,0.0,0.0
2025-07-18,3535,65.3,66.0,64.0,65.2,8328764,541729255,0.0,0.0,0.0,0.0
2025-07-18,6231,247.5,253.0,243.5,245.5,1051157,260272427,0.0,0.0,0.0,0.0
2025-07-18,6643,532.0,532.0,518.0,523.0,569095,298958757,0.0,0.0,0.0,0.0
2025-07-18,8358,83.7,87.0,82.3,83.6,82561838,7008678578,0.0,0.0,0.0,0.0
2025-07-18,8932,145.5,151.5,144.5,145.5,9142133,1349758171,0.0,0.0,0.0,0.0
2025-07-21,1519,632.0,633.0,624.0,632.0,2627870,1654787374,0.0,0.0,0.0,0.0
2025-07-21,2308,513.0,517.0,511.0,515.0,9787095,5025857092,0.0,0.0,0.0,0.0
2025-07-21,2344,17.7,17.75,17.4,17.4,24053411,420883920,0.0,0.0,0.0,0.0
2025-07-21,2379,584.0,585.0,574.0,577.0,1532692,885642188,0.0,0.0,0.0,0.0
2025-07-21,2383,1025.0,1025.0,999.0,1015.0,2506075,2526817105,0.0,0.0,0.0,0.0
2025-07-21,2454,1415.0,1445.0,1410.0,1425.0,6030920,8606380470,0.0,0.0,0.0,0.0
2025-07-21,3035,184.0,184.5,181.0,183.0,2096278,383331793,0.0,0.0,0.0,0.0
2025-07-21,3293,801.0,802.0,792.0,793.0,1481908,1178475435,0.0,0.0,0.0,0.0
2025-07-21,3535,65.2,66.7,64.5,65.0,6873215,449929532,0.0,0.0,0.0,0.0
2025-07-21,6231,245.5,245.5,240.0,243.5,433990,105295636,0.0,0.0,0.0,0.0
2025-07-21,6643,520.0,525.0,514.0,520.0,347772,180738875,0.0,0.0,0.0,0.0
2025-07-21,8358,86.4,90.3,85.5,90.3,47957508,4253077752,0.0,0.0,0.0,0.0
2025-07-21,8932,145.5,146.5,140.5,141.5,3699028,526880145,0.0,0.0,0.0,0.0
2025-07-22,1519,636.0,640.0,603.0,608.0,5173136,3202246260,0.0,0.0,0.0,0.0
2025-07-22,2308,515.0,533.0,508.0,513.0,14393239,7454077366,0.0,0.0,0.0,0.0
2025-07-22,2344,17.45,17.65,17.15,17.15,24786033,431628283,0.0,0.0,0.0,0.0
2025-07-22,2379,580.0,591.0,579.0,582.0,2400798,1404099154,0.0,0.0,0.0,0.0
2025-07-22,2383,1025.0,1025.0,989.0,990.0,3560328,3575726361,0.0,0.0,0.0,0.0
2025-07-22,2454,1440.0,1455.0,1425.0,1430.0,8242534,11871821880,0.0,0.0,0.0,0.0
2025-07-22,3035,182.0,184.5,176.0,176.5,5191678,932273917,0.0,0.0,0.0,0.0
2025-07-22,3293,789.0,797.0,777.0,777.0,2240806,1762813673,0.0,0.0,0.0,0.0
2025-07-22,3535,65.0,68.0,62.5,63.4,11529708,751432515,0.0,0.0,0.0,0.0
2025-07-22,6231,238.0,240.5,223.0,223.0,1145442,265150868,0.0,0.0,0.0,0.0
2025-07-22,6643,536.0,562.0,515.0,515.0,2818356,1515857393,0.0,0.0,0.0,0.0
2025-07-22,8358,93.0,93.5,86.5,87.0,86770567,7857783801,0.0,0.0,0.0,0.0
2025-07-22,8932,141.5,143.0,137.5,138.5,3489031,488572156,0.0,0.0,0.0,0.0
2025-07-23,1519,618.0,666.0,618.0,660.0,10504835,6835032055,0.0,0.0,0.0,0.0
2025-07-23,2308,517.0,527.0,517.0,520.0,11013566,5744228859,0.0,0.0,0.0,0.0
2025-07-23,2344,17.25,17.75,17.25,17.6,28303309,496790568,0.0,0.0,0.0,0.0
2025-07-23,2379,588.0,593.0,573.0,575.0,2045376,1184955642,0.0,0.0,0.0,0.0
2025-07-23,2383,995.0,1010.0,979.0,988.0,3117087,3090596059,0.0,0.0,0.0,0.0
2025-07-23,2454,1455.0,1455.0,1425.0,1430.0,5013381,7215294292,0.0,0.0,0.0,0.0
2025-07-23,3035,178.0,181.5,178.0,181.5,2957166,533259037,0.0,0.0,0.0,0.0
2025-07-23,3293,786.0,811.0,780.0,810.0,1982201,1588346750,0.0,0.0,0.0,0.0
2025-07-23,3535,63.4,65.3,62.2,64.0,5889521,374179045,0.0,0.0,0.0,0.0
2025-07-23,6231,224.0,227.0,223.0,224.0,388986,87362709,0.0,0.0,0.0,0.0
2025-07-23,6643,520.0,526.0,514.0,519.0,745975,387831927,0.0,0.0,0.0,0.0
2025-07-23,8358,89.9,93.6,88.3,89.6,62605409,5681895931,0.0,0.0,0.0,0.0
2025-07-23,8932,140.0,143.5,138.5,141.5,2467689,348606902,0.0,0.0,0.0,0.0
2025-07-24,1519,660.0,669.0,643.0,659.0,7834672,5162065847,0.0,0.0,0.0,0.0
2025-07-24,2308,515.0,519.0,508.0,518.0,9392038,4830921221,0.0,0.0,0.0,0.0
2025-07-24,2344,17.7,17.75,17.15,17.35,31091690,540749302,0.0,0.0,0.0,0.0
2025-07-24,2379,577.0,579.0,570.0,572.0,838318,481075383,0.0,0.0,0.0,0.0
2025-07-24,2383,992.0,1005.0,981.0,989.0,3783168,3753649672,0.0,0.0,0.0,0.0
2025-07-24,2454,1445.0,1450.0,1420.0,1430.0,5122916,7324152830,0.0,0.0,0.0,0.0
2025-07-24,3035,183.0,183.0,178.0,182.0,2920792,529204958,0.0,0.0,0.0,0.0
2025-07-24,3293,812.0,813.0,796.0,797.0,1627618,1303582320,0.0,0.0,0.0,0.0
2025-07-24,3535,64.0,66.2,63.6,65.0,6798466,442323990,0.0,0.0,0.0,0.0
2025-07-24,6231,227.0,229.5,222.5,225.0,435254,98258154,0.0,0.0,0.0,0.0
2025-07-24,6643,525.0,525.0,514.0,519.0,573048,297520516,0.0,0.0,0.0,0.0
2025-07-24,8358,93.4,98.3,91.4,97.5,99014493,9420944331,0.0,0.0,0.0,0.0
2025-07-24,8932,143.0,147.5,141.0,146.5,3416472,495940036,0.0,0.0,0.0,0.0
2025-07-25,1519,610.0,629.0,603.0,620.0,9452943,5822051318,0.0,0.0,0.0,0.0
2025-07-25,2308,512.0,518.0,508.0,517.0,9488939,4883624359,0.0,0.0,0.0,0.0
2025-07-25,2344,17.35,17.6,17.3,17.45,13129389,229270729,0.0,0.0,0.0,0.0
2025-07-25,2379,572.0,578.0,567.0,572.0,1140569,653565140,0.0,0.0,0.0,0.0
2025-07-25,2383,994.0,999.0,981.0,994.0,2259168,2237368630,0.0,0.0,0.0,0.0
2025-07-25,2454,1430.0,1445.0,1415.0,1430.0,5942860,8484208399,0.0,0.0,0.0,0.0
2025-07-25,3035,182.0,183.0,179.0,179.5,2148268,387537674,0.0,0.0,0.0,0.0
2025-07-25,3293,801.0,806.0,798.0,800.0,688737,552035981,0.0,0.0,0.0,0.0
2025-07-25,3535,65.5,66.2,64.1,65.6,4449339,290059984,0.0,0.0,0.0,0.0
2025-07-25,6231,226.0,226.5,223.0,224.5,264529,59240935,0.0,0.0,0.0,0.0
2025-07-25,6643,519.0,527.0,516.0,517.0,527400,274438732,0.0,0.0,0.0,0.0
2025-07-25,8358,97.5,98.4,95.3,97.5,46903327,4545396102,0.0,0.0,0.0,0.0
2025-07-25,8932,143.5,150.0,143.5,145.0,7389982,1085268159,0.0,0.0,0.0,0.0
2025-07-28,1519,629.0,651.0,629.0,640.0,5683182,3648082481,0.0,0.0,0.0,0.0
2025-07-28,2308,524.0,529.0,520.0,522.0,7360367,3854223515,0.0,0.0,0.0,0.0
2025-07-28,2344,17.5,17.75,17.35,17.5,17696014,310293270,0.0,0.0,0.0,0.0
2025-07-28,2379,578.0,578.0,570.0,576.0,788767,453602970,0.0,0.0,0.0,0.0
2025-07-28,2383,997.0,1040.0,995.0,1025.0,4034008,4127311435,0.0,0.0,0.0,0.0
2025-07-28,2454,1435.0,1440.0,1385.0,1400.0,7334211,10248910780,0.0,0.0,0.0,0.0
2025-07-28,3035,180.5,181.5,177.0,178.5,1950387,348880642,0.0,0.0,0.0,0.0
2025-07-28,3293,805.0,805.0,793.0,797.0,989912,789397598,0.0,0.0,0.0,0.0
2025-07-28,3535,66.6,69.6,64.0,67.0,20705122,1380464870,0.0,0.0,0.0,0.0
2025-07-28,6231,225.0,226.5,220.0,223.5,323825,72328926,0.0,0.0,0.0,0.0
2025-07-28,6643,518.0,523.0,513.0,520.0,411914,213707925,0.0,0.0,0.0,0.0
2025-07-28,8358,99.6,107.0,99.5,107.0,51744369,5391505799,0.0,0.0,0.0,0.0
2025-07-28,8932,147.5,156.0,145.5,153.5,8661057,1317151410,0.0,0.0,0.0,0.0
2025-07-29,1519,650.0,674.0,645.0,656.0,10935958,7202126358,0.0,0.0,0.0,0.0
2025-07-29,2308,520.0,529.0,516.0,525.0,7871375,4121363162,0.0,0.0,0.0,0.0
2025-07-29,2344,17.7,18.0,17.4,17.4,37870147,668597992,0.0,0.0,0.0,0.0
2025-07-29,2379,576.0,581.0,571.0,576.0,1384378,797185806,0.0,0.0,0.0,0.0
2025-07-29,2383,1025.0,1025.0,1000.0,1015.0,2298782,2326953130,0.0,0.0,0.0,0.0
2025-07-29,2454,1390.0,1395.0,1350.0,1360.0,10316682,14114593145,0.0,0.0,0.0,0.0
2025-07-29,3035,178.5,178.5,173.0,173.5,4489360,788458689,0.0,0.0,0.0,0.0
2025-07-29,3293,793.0,797.0,783.0,783.0,1416693,1116711767,0.0,0.0,0.0,0.0
2025-07-29,3535,66.8,71.5,65.5,66.8,21327407,1457972603,0.0,0.0,0.0,0.0
2025-07-29,6231,222.0,224.0,215.0,220.0,578450,126639790,0.0,0.0,0.0,0.0
2025-07-29,6643,518.0,520.0,505.0,506.0,576117,293893002,0.0,0.0,0.0,0.0
2025-07-29,8358,107.0,109.5,105.0,106.0,73831020,7913801171,0.0,0.0,0.0,0.0
2025-07-29,8932,153.5,155.5,149.0,153.5,6902866,1051822047,0.0,0.0,0.0,0.0
2025-07-30,1519,668.0,672.0,645.0,663.0,6010774,3959160133,0.0,0.0,0.0,0.0
2025-07-30,2308,528.0,533.0,520.0,530.0,7999698,4211666074,0.0,0.0,0.0,0.0
2025-07-30,2344,17.4,17.9,17.25,17.85,29781548,526771651,0.0,0.0,0.0,0.0
2025-07-30,2379,576.0,579.0,570.0,577.0,976767,561974762,0.0,0.0,0.0,0.0
2025-07-30,2383,1020.0,1035.0,988.0,1005.0,4004893,4010177199,0.0,0.0,0.0,0.0
2025-07-30,2454,1365.0,1385.0,1360.0,1380.0,5754600,7888746665,0.0,0.0,0.0,0.0
2025-07-30,3035,162.0,164.0,156.5,157.5,16134635,2555771391,0.0,0.0,0.0,0.0
2025-07-30,3293,786.0,788.0,776.0,779.0,1346667,1051906476,0.0,0.0,0.0,0.0
2025-07-30,3535,66.8,67.1,65.9,66.1,4610666,306464680,0.0,0.0,0.0,0.0
2025-07-30,6231,220.5,223.5,216.5,217.5,314015,68533783,0.0,0.0,0.0,0.0
2025-07-30,6643,509.0,512.0,496.0,498.0,715789,358769944,0.0,0.0,0.0,0.0
2025-07-30,8358,108.0,116.0,105.5,114.0,76623150,8386486669,0.0,0.0,0.0,0.0
2025-07-30,8932,153.5,158.5,152.0,157.5,6545346,1024796477,0.0,0.0,0.0,0.0
2025-07-31,1519,665.0,674.0,659.0,667.0,5033191,3357370183,0.0,0.0,0.0,0.0
2025-07-31,2308,581.0,582.0,561.0,567.0,14649618,8356193357,0.0,0.0,0.0,0.0
2025-07-31,2344,17.7,17.8,17.35,17.35,25462564,445191523,0.0,0.0,0.0,0.0
2025-07-31,2379,573.0,580.0,570.0,575.0,1275326,733776808,0.0,0.0,0.0,0.0
2025-07-31,2383,1040.0,1105.0,1030.0,1105.0,5852711,6397747340,0.0,0.0,0.0,0.0
2025-07-31,2454,1360.0,1385.0,1340.0,1370.0,9291286,12663968210,0.0,0.0,0.0,0.0
2025-07-31,3035,156.0,156.5,152.0,152.5,7633430,1170900528,0.0,0.0,0.0,0.0
2025-07-31,3293,779.0,787.0,776.0,786.0,767147,601237752,0.0,0.0,0.0,0.0
2025-07-31,3535,66.1,69.8,65.4,68.9,9202679,627743542,0.0,0.0,0.0,0.0
2025-07-31,6231,220.5,228.0,218.0,218.0,753611,167039939,0.0,0.0,0.0,0.0
2025-07-31,6643,500.0,505.0,497.0,498.0,467722,233733258,0.0,0.0,0.0,0.0
2025-07-31,8358,106.5,120.5,106.5,118.5,100236207,11506311900,0.0,0.0,0.0,0.0
2025-07-31,8932,158.5,170.5,156.5,165.5,10891031,1799823141,0.0,0.0,0.0,0.0
2025-08-01,1519,655.0,670.0,653.0,657.0,4894658,3235072817,0.0,0.0,0.0,0.0
2025-08-01,2308,558.0,597.0,556.0,588.0,25566551,14946091142,0.0,0.0,0.0,0.0
2025-08-01,2344,17.25,17.8,16.85,17.6,29365200,514654219,0.0,0.0,0.0,0.0
2025-08-01,2379,563.0,565.0,550.0,550.0,4337447,2412002696,0.0,0.0,0.0,0.0
2025-08-01,2383,1105.0,1165.0,1095.0,1120.0,8467239,9606066415,0.0,0.0,0.0,0.0
2025-08-01,2454,1350.0,1375.0,1350.0,1350.0,6495615,8832521555,0.0,0.0,0.0,0.0
2025-08-01,3035,149.0,158.0,149.0,157.0,6247016,967891895,0.0,0.0,0.0,0.0
2025-08-01,3293,783.0,783.0,777.0,780.0,1133901,885228789,0.0,0.0,0.0,0.0
2025-08-01,3535,67.2,70.3,66.6,68.5,6474148,445804602,0.0,0.0,0.0,0.0
2025-08-01,6231,213.0,226.0,208.0,222.5,745170,163640561,0.0,0.0,0.0,0.0
2025-08-01,6643,488.0,510.0,483.5,507.0,569939,286099877,0.0,0.0,0.0,0.0
2025-08-01,8358,114.5,119.5,112.5,113.0,72536144,8396210339,0.0,0.0,0.0,0.0
2025-08-01,8932,163.0,169.0,162.5,166.5,5935353,985402298,0.0,0.0,0.0,0.0
2025-08-04,1519,649.0,654.0,642.0,644.0,3025314,1957995397,0.0,0.0,0.0,0.0
2025-08-04,2308,579.0,594.0,578.0,593.0,11421939,6721314328,0.0,0.0,0.0,0.0
2025-08-04,2344,17.4,17.45,17.1,17.35,24658786,425928354,0.0,0.0,0.0,0.0
2025-08-04,2379,537.0,552.0,524.0,545.0,2785329,1509332413,0.0,0.0,0.0,0.0
2025-08-04,2383,1115.0,1145.0,1090.0,1110.0,4908230,5485789895,0.0,0.0,0.0,0.0
2025-08-04,2454,1340.0,1350.0,1330.0,1330.0,5214085,6967850885,0.0,0.0,0.0,0.0
2025-08-04,3035,155.5,156.5,154.0,155.5,2981457,462022552,0.0,0.0,0.0,0.0
2025-08-04,3293,778.0,792.0,775.0,787.0,847144,665461021,0.0,0.0,0.0,0.0
2025-08-04,3535,68.3,69.9,66.0,66.0,6517526,441618833,0.0,0.0,0.0,0.0
2025-08-04,6231,220.0,221.5,216.0,220.0,395147,86731591,0.0,0.0,0.0,0.0
2025-08-04,6643,498.5,504.0,497.0,503.0,355305,177699909,0.0,0.0,0.0,0.0
2025-08-04,8358,112.0,113.5,107.0,108.0,42394921,4638093920,0.0,0.0,0.0,0.0
2025-08-04,8932,164.5,169.0,157.0,168.5,5069097,828715998,0.0,0.0,0.0,0.0
2025-08-05,1519,651.0,656.0,645.0,648.0,2322234,1509009876,0.0,0.0,0.0,0.0
2025-08-05,2308,600.0,636.0,600.0,632.0,21914641,13695877290,0.0,0.0,0.0,0.0
2025-08-05,2344,17.55,17.95,17.45,17.6,23155920,409499234,0.0,0.0,0.0,0.0
2025-08-05,2379,552.0,562.0,548.0,559.0,3263839,1823124242,0.0,0.0,0.0,0.0
2025-08-05,2383,1140.0,1165.0,1120.0,1125.0,5335741,6079366230,0.0,0.0,0.0,0.0
2025-08-05,2454,1350.0,1355.0,1340.0,1340.0,3858955,5194331600,0.0,0.0,0.0,0.0
2025-08-05,3035,157.0,158.0,155.5,158.0,2834353,445463351,0.0,0.0,0.0,0.0
2025-08-05,3293,795.0,814.0,792.0,809.0,1676319,1350492541,0.0,0.0,0.0,0.0
2025-08-05,3535,66.3,66.6,64.6,66.2,4436817,291305981,0.0,0.0,0.0,0.0
2025-08-05,6231,233.5,242.0,233.5,242.0,1013656,243042252,0.0,0.0,0.0,0.0
2025-08-05,6643,513.0,516.0,509.0,509.0,547245,280435789,0.0,0.0,0.0,0.0
2025-08-05,8358,114.0,115.5,108.0,111.0,56287359,6302834116,0.0,0.0,0.0,0.0
2025-08-05,8932,169.0,175.0,168.0,172.5,5927112,1019165118,0.0,0.0,0.0,0.0
2025-08-06,1519,648.0,657.0,647.0,652.0,1726258,1125549310,0.0,0.0,0.0,0.0
2025-08-06,2308,607.0,632.0,605.0,621.0,21267817,13234921950,0.0,0.0,0.0,0.0
2025-08-06,2344,17.5,17.55,17.05,17.05,46773462,802880014,0.0,0.0,0.0,0.0
2025-08-06,2379,559.0,559.0,537.0,537.0,3445707,1872695119,0.0,0.0,0.0,0.0
2025-08-06,2383,1115.0,1125.0,1100.0,1110.0,2513288,2795367130,0.0,0.0,0.0,0.0
2025-08-06,2454,1340.0,1350.0,1320.0,1320.0,5970701,7966823010,0.0,0.0,0.0,0.0
2025-08-06,3035,157.5,158.5,154.5,154.5,2364896,368479912,0.0,0.0,0.0,0.0
2025-08-06,3293,799.0,804.0,794.0,794.0,1210176,965054792,0.0,0.0,0.0,0.0
2025-08-06,3535,66.2,67.3,65.2,65.9,4791551,317770241,0.0,0.0,0.0,0.0
2025-08-06,6231,248.0,253.0,233.0,235.0,3499736,848446432,0.0,0.0,0.0,0.0
2025-08-06,6643,504.0,504.0,491.0,492.5,849285,420565606,0.0,0.0,0.0,0.0
2025-08-06,8358,111.0,115.5,110.0,113.5,44181666,4998057742,0.0,0.0,0.0,0.0
2025-08-06,8932,173.5,179.0,173.0,178.5,5130024,907714365,0.0,0.0,0.0,0.0
2025-08-07,1519,658.0,672.0,658.0,669.0,4102082,2733896167,0.0,0.0,0.0,0.0
2025-08-07,2308,623.0,633.0,618.0,623.0,16072941,10059565087,0.0,0.0,0.0,0.0
2025-08-07,2344,17.15,17.25,16.5,16.5,46331780,776057233,0.0,0.0,0.0,0.0
2025-08-07,2379,539.0,547.0,535.0,536.0,2761031,1493240623,0.0,0.0,0.0,0.0
2025-08-07,2383,1125.0,1155.0,1110.0,1145.0,3029173,3444152390,0.0,0.0,0.0,0.0
2025-08-07,2454,1345.0,1365.0,1345.0,1355.0,5689384,7718335583,0.0,0.0,0.0,0.0
2025-08-07,3035,156.0,157.5,155.0,155.5,2898096,452465754,0.0,0.0,0.0,0.0
2025-08-07,3293,794.0,798.0,788.0,788.0,1226479,970201029,0.0,0.0,0.0,0.0
2025-08-07,3535,66.6,69.5,65.5,67.7,7117187,477008289,0.0,0.0,0.0,0.0
2025-08-07,6231,238.0,242.5,231.0,232.0,1238312,292719236,0.0,0.0,0.0,0.0
2025-08-07,6643,502.0,527.0,502.0,516.0,1628273,843536866,0.0,0.0,0.0,0.0
2025-08-07,8358,116.0,120.0,113.0,114.0,51646479,5994792028,0.0,0.0,0.0,0.0
2025-08-07,8932,179.5,180.0,173.0,174.5,4386919,772896204,0.0,0.0,0.0,0.0
2025-08-08,1519,675.0,676.0,664.0,676.0,3202726,2151045022,0.0,0.0,0.0,0.0
2025-08-08,2308,626.0,637.0,626.0,637.0,12644809,7998566624,0.0,0.0,0.0,0.0
2025-08-08,2344,16.75,18.05,16.75,17.45,103047565,1807394705,0.0,0.0,0.0,0.0
2025-08-08,2379,534.0,544.0,534.0,539.0,2597149,1396959007,0.0,0.0,0.0,0.0
2025-08-08,2383,1140.0,1150.0,1125.0,1150.0,1867919,2132028750,0.0,0.0,0.0,0.0
2025-08-08,2454,1355.0,1360.0,1335.0,1350.0,5865744,7931502268,0.0,0.0,0.0,0.0
2025-08-08,3035,156.0,157.0,154.5,155.0,2238040,348060777,0.0,0.0,0.0,0.0
2025-08-08,3293,792.0,800.0,786.0,788.0,1217852,962427852,0.0,0.0,0.0,0.0
2025-08-08,3535,68.6,68.7,66.5,67.3,4000347,269072071,0.0,0.0,0.0,0.0
2025-08-08,6231,232.5,235.5,229.5,231.0,529219,122762608,0.0,0.0,0.0,0.0
2025-08-08,6643,517.0,523.0,503.0,503.0,625518,318701870,0.0,0.0,0.0,0.0
2025-08-08,8358,115.5,125.0,115.5,125.0,40466175,4958812609,0.0,0.0,0.0,0.0
2025-08-08,8932,178.0,181.0,172.5,175.0,5189447,920409815,0.0,0.0,0.0,0.0
2025-08-11,1519,688.0,696.0,672.0,675.0,5214787,3552649950,0.0,0.0,0.0,0.0
2025-08-11,2308,635.0,643.0,628.0,638.0,9330673,5940406829,0.0,0.0,0.0,0.0
2025-08-11,2344,17.6,17.65,17.35,17.4,30565323,533609529,0.0,0.0,0.0,0.0
2025-08-11,2379,539.0,539.0,532.0,533.0,1435322,766507243,0.0,0.0,0.0,0.0
2025-08-11,2383,1155.0,1175.0,1130.0,1155.0,2701985,3126543940,0.0,0.0,0.0,0.0
2025-08-11,2454,1350.0,1370.0,1340.0,1355.0,3971509,5381089706,0.0,0.0,0.0,0.0
2025-08-11,3035,155.5,156.5,153.5,154.0,2014490,311753048,0.0,0.0,0.0,0.0
2025-08-11,3293,785.0,788.0,777.0,780.0,1319468,1029917759,0.0,0.0,0.0,0.0
2025-08-11,3535,66.5,66.6,60.8,61.2,9348101,585726693,0.0,0.0,0.0,0.0
2025-08-11,6231,229.5,230.0,225.0,227.0,561329,127349534,0.0,0.0,0.0,0.0
2025-08-11,6643,505.0,505.0,493.5,499.0,489320,243640242,0.0,0.0,0.0,0.0
2025-08-11,8358,130.0,134.0,126.0,131.0,87454431,11431261994,0.0,0.0,0.0,0.0
2025-08-11,8932,177.0,179.0,168.5,171.0,6185102,1065967492,0.0,0.0,0.0,0.0
2025-08-12,1519,679.0,684.0,650.0,663.0,4165730,2764875876,0.0,0.0,0.0,0.0
2025-08-12,2308,642.0,649.0,636.0,642.0,9218415,5925430042,0.0,0.0,0.0,0.0
2025-08-12,2344,17.7,18.6,17.7,18.45,104374238,1915641197,0.0,0.0,0.0,0.0
2025-08-12,2379,533.0,538.0,526.0,531.0,3428998,1826413576,0.0,0.0,0.0,0.0
2025-08-12,2383,1165.0,1195.0,1150.0,1175.0,2118730,2483212970,0.0,0.0,0.0,0.0
2025-08-12,2454,1360.0,1370.0,1350.0,1360.0,3496091,4755253497,0.0,0.0,0.0,0.0
2025-08-12,3035,155.0,157.5,154.0,156.5,2390694,372911529,0.0,0.0,0.0,0.0
2025-08-12,3293,777.0,778.0,773.0,773.0,1624448,1258745622,0.0,0.0,0.0,0.0
2025-08-12,3535,61.2,61.6,55.2,55.2,9653558,558972352,0.0,0.0,0.0,0.0
2025-08-12,6231,227.0,232.0,225.5,226.5,533289,121571764,0.0,0.0,0.0,0.0
2025-08-12,6643,504.0,509.0,498.5,505.0,395821,199845920,0.0,0.0,0.0,0.0
2025-08-12,8358,133.0,144.0,132.5,140.5,125609464,17441359724,0.0,0.0,0.0,0.0
2025-08-12,8932,174.5,179.5,170.5,178.0,4407256,776088124,0.0,0.0,0.0,0.0
2025-08-13,1519,672.0,672.0,650.0,651.0,3313087,2176928665,0.0,0.0,0.0,0.0
2025-08-13,2308,665.0,681.0,662.0,675.0,24961378,16829859007,0.0,0.0,0.0,0.0
2025-08-13,2344,18.75,18.85,18.1,18.1,62899063,1159117048,0.0,0.0,0.0,0.0
2025-08-13,2379,528.0,538.0,528.0,535.0,3125291,1669297037,0.0,0.0,0.0,0.0
2025-08-13,2383,1185.0,1215.0,1160.0,1200.0,4078132,4861762650,0.0,0.0,0.0,0.0
2025-08-13,2454,1370.0,1385.0,1360.0,1370.0,8333913,11435601780,0.0,0.0,0.0,0.0
2025-08-13,3035,157.5,158.5,153.5,155.0,3850314,602654381,0.0,0.0,0.0,0.0
2025-08-13,3293,776.0,777.0,759.0,762.0,2641889,2020938593,0.0,0.0,0.0,0.0
2025-08-13,3535,56.2,57.2,54.4,54.7,4236860,236168594,0.0,0.0,0.0,0.0
2025-08-13,6231,229.5,240.0,229.0,232.5,1095349,256821450,0.0,0.0,0.0,0.0
2025-08-13,6643,512.0,525.0,510.0,512.0,1052996,544682214,0.0,0.0,0.0,0.0
2025-08-13,8358,143.0,147.0,139.0,139.5,74807995,10696454088,0.0,0.0,0.0,0.0
2025-08-13,8932,178.5,188.0,177.5,188.0,6878623,1268432045,0.0,0.0,0.0,0.0
2025-08-14,1519,656.0,656.0,622.0,626.0,6341801,4012657458,0.0,0.0,0.0,0.0
2025-08-14,2308,667.0,675.0,663.0,670.0,12068980,8078591823,0.0,0.0,0.0,0.0
2025-08-14,2344,18.15,18.4,18.0,18.0,34601779,627730319,0.0,0.0,0.0,0.0
2025-08-14,2379,538.0,547.0,535.0,543.0,3686375,2002753066,0.0,0.0,0.0,0.0
2025-08-14,2383,1210.0,1225.0,1190.0,1210.0,2889899,3488154880,0.0,0.0,0.0,0.0
2025-08-14,2454,1370.0,1395.0,1365.0,1390.0,4747498,6584612200,0.0,0.0,0.0,0.0
2025-08-14,3035,155.5,158.5,155.0,155.0,2749715,429101440,0.0,0.0,0.0,0.0
