date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,ret_1d,ret_5d,ret_20d
2025-04-23,6643,880042,435659216,504.0,504.0,488.5,492.0,14.5,1263,0.030366492146596924,-0.014028056112224463,-0.282798833819242
2025-04-24,6643,644831,314572042,500.0,500.0,480.5,487.0,-5.0,1216,-0.010162601626016232,-0.05802707930367501,-0.29112081513828236
2025-04-25,6643,1120326,574642206,512.0,525.0,504.0,507.0,20.0,1647,0.04106776180698146,-0.003929273084479323,-0.26628075253256156
2025-04-28,6643,774656,401124798,516.0,528.0,508.0,514.0,7.0,1219,0.013806706114398493,0.08898305084745761,-0.24743777452415816
2025-04-29,6643,723316,377543050,516.0,528.0,507.0,528.0,14.0,1103,0.027237354085603016,0.10575916230366489,-0.1826625386996904
2025-04-30,6643,546977,284156091,525.0,528.0,513.0,519.0,-9.0,961,-0.017045454545454586,0.054878048780487854,-0.10824742268041232
2025-05-02,6643,723080,385842447,529.0,541.0,524.0,535.0,16.0,1226,0.030828516377649384,0.09856262833675555,-0.09932659932659937
2025-05-05,6643,763615,395119065,540.0,540.0,502.0,517.0,-18.0,1699,-0.03364485981308407,0.019723865877712132,-0.1310924369747899
2025-05-06,6643,530975,274876548,516.0,525.0,506.0,514.0,-3.0,843,-0.005802707930367523,0.0,-0.04104477611940294
2025-05-07,6643,1729956,842060077,495.5,500.0,476.5,477.0,-37.0,3554,-0.07198443579766534,-0.09659090909090906,-0.011398963730569922
2025-05-08,6643,862194,425201526,487.0,498.0,487.0,493.0,16.0,1295,0.03354297693920327,-0.050096339113680166,0.1346375143843499
2025-05-09,6643,1476123,727950807,505.0,506.0,480.0,496.0,3.0,1943,0.006085192697768749,-0.07289719626168223,0.04311251314405884
2025-05-12,6643,838976,430208722,500.0,519.0,498.0,518.0,22.0,1508,0.04435483870967749,0.0019342359767891004,0.1384615384615384
2025-05-13,6643,755492,402973679,539.0,540.0,527.0,532.0,14.0,1365,0.027027027027026973,0.035019455252918386,0.10373443983402497
2025-05-14,6643,1328859,743415880,540.0,570.0,540.0,565.0,33.0,2574,0.06203007518796988,0.18448637316561856,0.09073359073359066
2025-05-15,6643,760653,421181538,559.0,559.0,549.0,552.0,-13.0,1553,-0.023008849557522137,0.11967545638945243,0.1062124248496994
2025-05-16,6643,531163,295550017,556.0,562.0,547.0,557.0,5.0,1042,0.009057971014492683,0.12298387096774199,0.07736943907156668
2025-05-19,6643,522494,282183422,553.0,555.0,532.0,532.0,-25.0,1442,-0.044883303411131115,0.027027027027026973,0.04518664047151266
2025-05-20,6643,751081,410446434,540.0,552.0,539.0,542.0,10.0,1177,0.018796992481203034,0.018796992481203034,0.14830508474576276
2025-05-21,6643,448777,245421134,543.0,553.0,542.0,547.0,5.0,885,0.009225092250922495,-0.031858407079646045,0.14554973821989536
2025-05-22,6643,326845,175299813,542.0,542.0,531.0,540.0,-7.0,1021,-0.012797074954296161,-0.021739130434782594,0.09756097560975618
2025-05-23,6643,346966,186646791,544.0,548.0,532.0,532.0,-8.0,811,-0.014814814814814836,-0.044883303411131115,0.0924024640657084
2025-05-26,6643,317649,166936869,532.0,532.0,521.0,525.0,-7.0,841,-0.013157894736842146,-0.013157894736842146,0.035502958579881616
2025-05-27,6643,321066,166384603,528.0,529.0,512.0,512.0,-13.0,908,-0.024761904761904763,-0.05535055350553508,-0.0038910505836575737
2025-05-28,6643,324820,169389973,525.0,527.0,517.0,520.0,8.0,625,0.015625,-0.04936014625228524,-0.015151515151515138
2025-05-29,6643,201102,104734531,525.0,529.0,516.0,520.0,0.0,572,0.0,-0.03703703703703709,0.0019267822736031004
2025-06-02,6643,510058,255223129,518.0,518.0,492.0,502.0,-18.0,1381,-0.0346153846153846,-0.05639097744360899,-0.06168224299065417
2025-06-03,6643,323756,163887148,510.0,515.0,500.0,502.0,0.0,648,0.0,-0.043809523809523854,-0.029013539651837505
2025-06-04,6643,369187,189738546,510.0,519.0,510.0,511.0,9.0,737,0.017928286852589626,-0.001953125,-0.005836575875486361
2025-06-05,6643,205232,105815292,516.0,520.0,512.0,515.0,4.0,516,0.007827788649706457,-0.009615384615384581,0.07966457023060802
2025-06-06,6643,393908,204307864,515.0,529.0,512.0,515.0,0.0,788,0.0,-0.009615384615384581,0.04462474645030423
2025-06-09,6643,308666,160342830,523.0,529.0,515.0,518.0,3.0,591,0.005825242718446644,0.031872509960159334,0.04435483870967749
2025-06-10,6643,621643,319477001,521.0,526.0,507.0,513.0,-5.0,1652,-0.009652509652509633,0.021912350597609542,-0.009652509652509633
2025-06-11,6643,1174739,624179193,519.0,544.0,518.0,536.0,23.0,2082,0.04483430799220267,0.048923679060665304,0.007518796992481258
2025-06-12,6643,446008,235672092,536.0,536.0,524.0,524.0,-12.0,1289,-0.02238805970149249,0.01747572815533971,-0.07256637168141589
2025-06-13,6643,685022,349299131,518.0,518.0,502.0,509.0,-15.0,1587,-0.028625954198473247,-0.011650485436893177,-0.0778985507246377
2025-06-16,6643,286198,144206794,508.0,508.0,500.0,506.0,-3.0,786,-0.005893909626719096,-0.02316602316602312,-0.09156193895870735
2025-06-17,6643,629631,326536571,512.0,528.0,511.0,512.0,6.0,1172,0.011857707509881354,-0.0019493177387914784,-0.03759398496240607
2025-06-18,6643,268292,137170154,510.0,517.0,509.0,509.0,-3.0,693,-0.005859375,-0.050373134328358216,-0.06088560885608851
2025-06-19,6643,462541,233126022,513.0,513.0,500.0,505.0,-4.0,1089,-0.007858546168958758,-0.0362595419847328,-0.07678244972577697
2025-06-20,6643,481072,240878104,509.0,512.0,494.0,500.0,-5.0,1059,-0.00990099009900991,-0.017681728880157177,-0.07407407407407407
2025-06-23,6643,302976,149212657,486.0,502.0,484.0,502.0,2.0,895,0.0040000000000000036,-0.007905138339920903,-0.05639097744360899
2025-06-24,6643,1383678,734218542,508.0,547.0,507.0,534.0,32.0,2745,0.06374501992031867,0.04296875,0.017142857142857126
2025-06-25,6643,814952,438865745,542.0,544.0,532.0,539.0,5.0,1533,0.009363295880149725,0.058939096267190516,0.052734375
2025-06-26,6643,396334,211815166,546.0,546.0,526.0,526.0,-13.0,1152,-0.024118738404452666,0.04158415841584162,0.011538461538461497
2025-06-27,6643,1234668,668534270,531.0,553.0,526.0,531.0,5.0,2237,0.009505703422053147,0.062000000000000055,0.02115384615384608
2025-06-30,6643,717814,384267121,540.0,551.0,524.0,525.0,-6.0,1389,-0.011299435028248594,0.04581673306772904,0.04581673306772904
2025-07-01,6643,447732,237241430,526.0,537.0,525.0,527.0,0.0,902,0.003809523809523707,-0.01310861423220977,0.04980079681274896
2025-07-02,6643,1643817,903261551,531.0,563.0,523.0,548.0,21.0,2779,0.03984819734345346,0.016697588126159513,0.07240704500978468
2025-07-03,6643,1341582,719649803,553.0,554.0,528.0,528.0,-20.0,2793,-0.03649635036496346,0.0038022813688212143,0.025242718446601975
2025-07-04,6643,950276,491253844,531.0,533.0,508.0,508.0,-20.0,2635,-0.037878787878787845,-0.043314500941619594,-0.013592233009708687
2025-07-07,6643,413262,207816081,509.0,510.0,499.5,500.0,-8.0,1214,-0.015748031496062964,-0.04761904761904767,-0.03474903474903479
2025-07-08,6643,562253,276982600,498.5,498.5,487.5,494.0,-6.0,1686,-0.01200000000000001,-0.06261859582542695,-0.03703703703703709
2025-07-09,6643,520435,260669496,504.0,506.0,497.5,500.0,6.0,1099,0.012145748987854255,-0.08759124087591241,-0.06716417910447758
2025-07-10,6643,1658925,877339166,504.0,542.0,503.0,530.0,30.0,3163,0.06000000000000005,0.0037878787878788955,0.011450381679389388
2025-07-11,6643,1345995,723746326,528.0,547.0,528.0,536.0,6.0,2541,0.01132075471698113,0.055118110236220375,0.05304518664047153
2025-07-14,6643,972691,502304455,535.0,535.0,510.0,511.0,-25.0,2683,-0.04664179104477617,0.02200000000000002,0.009881422924901129
2025-07-15,6643,431253,221060083,511.0,517.0,509.0,511.0,0.0,1028,0.0,0.03441295546558698,-0.001953125
2025-07-16,6643,813333,423201111,512.0,530.0,512.0,513.0,2.0,1499,0.00391389432485334,0.026000000000000023,0.007858546168958647
2025-07-17,6643,631533,329819020,520.0,527.0,516.0,526.0,13.0,1110,0.025341130604288553,-0.007547169811320753,0.04158415841584162
2025-07-18,6643,569095,298958757,532.0,532.0,518.0,523.0,-3.0,1194,-0.005703422053231932,-0.02425373134328357,0.04600000000000004
2025-07-21,6643,347772,180738875,520.0,525.0,514.0,520.0,-3.0,891,-0.005736137667303964,0.017612524461839474,0.03585657370517925
2025-07-22,6643,2818356,1515857393,536.0,562.0,515.0,515.0,-5.0,4525,-0.009615384615384581,0.007827788649706457,-0.035580524344569264
2025-07-23,6643,745975,387831927,520.0,526.0,514.0,519.0,4.0,1362,0.007766990291262044,0.011695906432748648,-0.03710575139146566
2025-07-24,6643,573048,297520516,525.0,525.0,514.0,519.0,0.0,1571,0.0,-0.013307984790874472,-0.013307984790874472
2025-07-25,6643,527400,274438732,519.0,527.0,516.0,517.0,-2.0,984,-0.003853564547206201,-0.01147227533460804,-0.026365348399246757
2025-07-28,6643,411914,213707925,518.0,523.0,513.0,520.0,3.0,798,0.005802707930367523,0.0,-0.00952380952380949
2025-07-29,6643,576117,293893002,518.0,520.0,505.0,506.0,-14.0,1953,-0.02692307692307694,-0.01747572815533982,-0.03984819734345346
2025-07-30,6643,715789,358769944,509.0,512.0,496.0,498.0,-8.0,2086,-0.015810276679841917,-0.040462427745664775,-0.09124087591240881
2025-07-31,6643,467722,233733258,500.0,505.0,497.0,498.0,0.0,1162,0.0,-0.040462427745664775,-0.05681818181818177
2025-08-01,6643,569939,286099877,488.0,510.0,483.5,507.0,9.0,1445,0.01807228915662651,-0.01934235976789167,-0.0019685039370078705
2025-08-04,6643,355305,177699909,498.5,504.0,497.0,503.0,-4.0,1295,-0.007889546351084853,-0.03269230769230769,0.006000000000000005
2025-08-05,6643,547245,280435789,513.0,516.0,509.0,509.0,6.0,1035,0.011928429423459175,0.005928853754940677,0.030364372469635637
2025-08-06,6643,849285,420565606,504.0,504.0,491.0,492.5,-16.5,2785,-0.03241650294695486,-0.011044176706827336,-0.015000000000000013
2025-08-07,6643,1628273,843536866,502.0,527.0,502.0,516.0,23.5,2617,0.04771573604060908,0.03614457831325302,-0.026415094339622636
2025-08-08,6643,625518,318701870,517.0,523.0,503.0,503.0,-13.0,1853,-0.025193798449612448,-0.007889546351084853,-0.06156716417910446
2025-08-11,6643,489320,243640242,505.0,505.0,493.5,499.0,-4.0,1485,-0.007952286282306154,-0.007952286282306154,-0.023483365949119372
2025-08-12,6643,395821,199845920,504.0,509.0,498.5,505.0,6.0,817,0.012024048096192397,-0.007858546168958758,-0.011741682974559686
2025-08-13,6643,1052996,544682214,512.0,525.0,510.0,512.0,7.0,1879,0.013861386138613874,0.039593908629441676,-0.0019493177387914784
2025-08-14,6643,478237,246730832,513.0,523.0,509.0,514.0,2.0,970,0.00390625,-0.003875968992248069,-0.02281368821292773
2025-08-15,6643,512370,259292106,516.0,519.0,502.0,502.0,-12.0,2123,-0.023346303501945553,-0.001988071570576566,-0.040152963671128084
2025-08-18,6643,437026,217766075,502.0,505.0,495.5,497.0,-5.0,1496,-0.009960159362549792,-0.004008016032064132,-0.044230769230769185
2025-08-19,6643,589071,291727919,502.0,504.0,491.5,492.0,-5.0,1706,-0.010060362173038184,-0.025742574257425765,-0.044660194174757306
2025-08-20,6643,875993,428590680,491.5,498.0,485.0,485.0,-7.0,2311,-0.014227642276422814,-0.052734375,-0.06551059730250486
2025-08-21,6643,482733,234139638,489.0,489.5,482.5,483.5,-1.5,1710,-0.003092783505154628,-0.05933852140077822,-0.0684007707129094
2025-08-22,6643,489514,234062836,481.5,484.0,472.0,472.5,-11.0,2306,-0.022750775594622574,-0.05876494023904377,-0.08607350096711797
2025-08-25,6643,742016,361482192,478.0,493.0,477.5,490.5,18.0,1257,0.03809523809523818,-0.013078470824949728,-0.05673076923076925
2025-08-26,6643,1672487,854854568,487.5,525.0,487.0,513.0,22.5,3102,0.04587155963302747,0.04268292682926833,0.01383399209486158
2025-08-27,6643,859469,445789140,515.0,525.0,511.0,519.0,6.0,1501,0.011695906432748648,0.07010309278350513,0.04216867469879526
2025-08-28,6643,450726,233139677,521.0,522.0,513.0,515.0,-4.0,1010,-0.0077071290944122905,0.06514994829369192,0.034136546184738936
2025-08-29,6643,342463,176701956,521.0,524.0,512.0,512.0,-3.0,1119,-0.005825242718446644,0.08359788359788367,0.009861932938856066
2025-09-01,6643,460601,232732121,512.0,516.0,500.0,501.0,-11.0,2842,-0.021484375,0.021406727828746197,-0.003976143141153132
2025-09-02,6643,1407285,726402557,509.0,530.0,502.0,503.0,2.0,2191,0.003992015968063978,-0.01949317738791423,-0.011787819253438081
2025-09-03,6643,613356,315515665,503.0,522.0,503.0,513.0,10.0,1380,0.01988071570576544,-0.011560693641618491,0.04162436548223347
2025-09-04,6643,523496,269746436,516.0,522.0,511.0,512.0,-1.0,1126,-0.0019493177387914784,-0.005825242718446644,-0.007751937984496138
2025-09-05,6643,859575,433893552,512.0,514.0,499.0,506.0,-6.0,2255,-0.01171875,-0.01171875,0.005964214711729587
2025-09-08,6643,340531,173224946,512.0,514.0,504.0,508.0,2.0,778,0.0039525691699604515,0.013972055888223478,0.018036072144288484
2025-09-09,6643,356864,180790031,510.0,513.0,502.0,509.0,1.0,920,0.0019685039370078705,0.011928429423459175,0.007920792079207928
2025-09-10,6643,579302,290422697,510.0,511.0,497.0,498.0,-11.0,1866,-0.0216110019646365,-0.0292397660818714,-0.02734375
2025-09-11,6643,594643,292354153,498.0,501.0,487.0,487.0,-11.0,2547,-0.02208835341365467,-0.048828125,-0.05252918287937747
2025-09-12,6643,566975,280603700,487.0,505.0,487.0,489.0,2.0,1318,0.004106776180698102,-0.03359683794466406,-0.02589641434262946
2025-09-15,6643,483952,234433753,494.0,498.0,478.0,480.5,-8.5,1667,-0.017382413087934534,-0.05413385826771655,-0.03319919517102621
2025-09-16,6643,251901,121724641,483.0,488.5,480.5,483.0,2.5,739,0.00520291363163361,-0.05108055009823187,-0.018292682926829285
2025-09-17,6643,568810,274529911,483.0,494.5,477.0,479.0,-4.0,1842,-0.008281573498964856,-0.0381526104417671,-0.012371134020618513
2025-09-18,6643,530326,259612418,482.0,493.0,482.0,492.0,13.0,1076,0.02713987473903967,0.010266940451745477,0.0175801447776629
2025-09-19,6643,1902524,961585612,514.0,522.0,490.0,490.0,-2.0,3192,-0.004065040650406471,0.002044989775051187,0.03703703703703698
2024-09-23,8358,984000,60809500,61.7,62.1,61.5,61.8,0.5,636,,,
2024-09-24,8358,788000,48400100,61.7,61.9,61.1,61.5,-0.3,551,-0.004854368932038833,,
2024-09-25,8358,1919000,120050000,62.0,63.5,62.0,62.2,0.7,1131,0.011382113821138296,,
2024-09-26,8358,828000,51369800,62.6,62.7,61.7,61.7,-0.5,538,-0.008038585209003246,,
2024-09-27,8358,1181000,73441200,62.5,62.7,61.7,62.0,0.3,825,0.004862236628849326,,
2024-09-30,8358,1004000,61539000,62.0,62.0,61.0,61.1,-0.9,646,-0.014516129032258074,-0.01132686084142387,
2024-10-01,8358,1457000,88265700,61.2,61.4,60.2,60.7,-0.4,880,-0.006546644844517169,-0.01300813008130075,
2024-10-04,8358,1083000,65136400,60.7,60.9,59.8,59.9,-0.8,679,-0.01317957166392103,-0.036977491961414866,
2024-10-07,8358,558000,33815400,60.2,60.8,60.2,60.8,0.9,393,0.015025041736226985,-0.014586709886547866,
2024-10-08,8358,685000,41235500,60.5,60.8,59.9,60.1,-0.7,434,-0.011513157894736725,-0.030645161290322576,
2024-10-09,8358,1187000,70975400,60.4,60.8,59.3,59.6,-0.5,794,-0.008319467554076532,-0.02454991816693941,
2024-10-11,8358,2291000,134225200,59.0,59.2,58.2,58.5,-1.1,1355,-0.01845637583892623,-0.036243822075782584,
2024-10-14,8358,1228000,72328600,58.6,59.4,58.3,59.1,0.6,686,0.01025641025641022,-0.013355592654423987,
2024-10-15,8358,736000,43686500,59.1,59.7,59.1,59.3,0.2,578,0.0033840947546530664,-0.024671052631578982,
2024-10-16,8358,524000,30981600,59.0,59.4,58.9,59.0,-0.3,409,-0.005059021922428242,-0.01830282861896837,
2024-10-17,8358,727000,43421100,59.5,60.0,59.3,59.9,0.9,483,0.015254237288135464,0.00503355704697972,
2024-10-18,8358,973000,57636000,60.1,60.2,58.8,58.9,-1.0,640,-0.016694490818030094,0.006837606837606813,
2024-10-21,8358,826000,49318500,59.0,60.1,59.0,59.9,1.0,480,0.01697792869269943,0.013536379018612488,
2024-10-22,8358,827000,49717600,59.8,60.4,59.6,60.2,0.3,567,0.005008347245408995,0.01517706576728517,
2024-10-23,8358,1296000,78752600,60.3,61.1,60.3,60.8,0.6,830,0.009966777408637828,0.03050847457627115,
2024-10-24,8358,956000,57566700,60.8,60.9,59.8,59.8,-1.0,635,-0.016447368421052655,-0.0016694490818029983,-0.032362459546925515
2024-10-25,8358,3233000,198545200,60.7,62.0,60.4,61.8,2.0,1957,0.03344481605351168,0.04923599320882843,0.004878048780487809
2024-10-28,8358,2305000,141750200,62.2,62.5,60.8,61.0,-0.8,1503,-0.012944983818770184,0.01836393989983298,-0.019292604501607746
2024-10-29,8358,1762000,106719100,61.2,61.7,60.0,60.1,-0.9,1073,-0.014754098360655665,-0.0016611295681063787,-0.025931928687196182
2024-10-30,8358,1142000,68222400,60.3,60.6,59.4,59.5,-0.6,711,-0.009983361064891838,-0.021381578947368363,-0.040322580645161255
2024-11-01,8358,1094000,65391100,58.5,60.7,58.0,60.7,1.2,685,0.020168067226890907,0.015050167224080369,-0.006546644844517169
2024-11-04,8358,691000,41742900,60.8,60.8,60.0,60.3,-0.4,420,-0.006589785831960571,-0.024271844660194164,-0.006589785831960571
2024-11-05,8358,500000,30140300,60.1,60.6,60.1,60.1,-0.2,294,-0.0033167495854062867,-0.014754098360655665,0.0033388981636059967
2024-11-06,8358,675000,40741600,60.3,60.8,60.0,60.4,0.3,396,0.004991680532445919,0.004991680532445919,-0.006578947368421018
2024-11-07,8358,1291000,79027300,60.4,61.6,60.4,61.2,0.8,717,0.013245033112582849,0.028571428571428692,0.01830282861896837
2024-11-08,8358,1131000,68627100,61.5,61.8,60.2,60.3,-0.9,727,-0.014705882352941235,-0.006589785831960571,0.011744966442952975
2024-11-11,8358,3355000,196883500,59.5,59.6,58.3,59.1,-1.2,1992,-0.01990049751243772,-0.01990049751243772,0.01025641025641022
2024-11-12,8358,2002000,116348600,58.5,58.8,57.8,57.8,-1.3,1234,-0.021996615905245376,-0.03826955074875216,-0.021996615905245376
2024-11-13,8358,1134000,65720700,58.0,58.3,57.6,57.8,0.0,826,0.0,-0.04304635761589404,-0.025295109612141653
2024-11-14,8358,1599000,91556500,58.0,58.3,56.8,57.0,-0.8,949,-0.01384083044982698,-0.06862745098039225,-0.03389830508474578
2024-11-15,8358,1061000,60884300,57.0,57.9,57.0,57.2,0.2,612,0.0035087719298245723,-0.051409618573797555,-0.045075125208681066
2024-11-18,8358,985000,55870000,57.0,57.7,56.3,56.3,-0.9,577,-0.01573426573426584,-0.04737732656514393,-0.04414261460101865
2024-11-19,8358,600000,34362200,56.7,57.8,56.7,57.4,1.1,366,0.019538188277087087,-0.00692041522491349,-0.04173622704507518
2024-11-20,8358,668000,38155100,57.7,58.1,56.6,56.8,-0.6,480,-0.010452961672473893,-0.01730103806228378,-0.056478405315614655
2024-11-21,8358,1179000,68041000,56.8,58.2,56.6,58.2,1.4,845,0.02464788732394374,0.021052631578947434,-0.042763157894736725
2024-11-22,8358,7845000,477282000,58.7,62.0,58.2,61.5,3.3,4477,0.05670103092783507,0.07517482517482521,0.028428093645485042
2024-11-25,8358,2304000,140043000,61.1,61.5,60.4,60.9,-0.6,1592,-0.009756097560975618,0.08170515097690934,-0.014563106796116498
2024-11-26,8358,897000,54172500,60.5,60.9,60.0,60.1,-0.8,647,-0.013136288998357948,0.04703832752613235,-0.014754098360655665
2024-11-27,8358,1645000,97638600,60.2,60.5,58.7,58.7,-1.4,979,-0.02329450915141429,0.033450704225352235,-0.02329450915141429
2024-11-28,8358,1533000,88419200,58.7,58.8,57.0,57.4,-1.3,955,-0.022146507666098825,-0.013745704467354014,-0.03529411764705881
2024-11-29,8358,1194000,69303500,57.4,59.2,56.7,59.0,1.6,727,0.027874564459930307,-0.04065040650406504,-0.028006589785832037
2024-12-02,8358,1672000,98968400,59.3,59.7,58.7,59.2,0.2,1048,0.003389830508474523,-0.02791461412151064,-0.018242122719734577
2024-12-03,8358,930000,55209400,59.7,59.9,58.9,59.0,-0.2,692,-0.0033783783783783994,-0.01830282861896837,-0.01830282861896837
2024-12-04,8358,5656000,345372000,59.1,61.6,58.8,61.4,2.4,3238,0.04067796610169494,0.04599659284497437,0.01655629139072845
2024-12-05,8358,2414000,147823400,61.7,61.7,60.8,61.3,-0.1,1520,-0.0016286644951140072,0.06794425087108014,0.0016339869281045694
2024-12-06,8358,1269000,77376400,61.5,61.5,60.5,60.6,-0.7,907,-0.011419249592169556,0.027118644067796627,0.004975124378109541
2024-12-09,8358,1106000,66549000,61.2,61.3,59.5,59.6,-1.0,770,-0.01650165016501648,0.006756756756756799,0.008460236886632888
2024-12-10,8358,2232000,134986600,59.7,61.0,59.3,60.3,0.7,1362,0.011744966442952975,0.02203389830508473,0.04325259515570945
2024-12-11,8358,1184000,71788900,60.3,61.0,60.1,60.6,0.3,815,0.004975124378109541,-0.013029315960912058,0.04844290657439454
2024-12-12,8358,1196000,72503500,61.1,61.3,60.0,60.0,-0.6,809,-0.00990099009900991,-0.021207177814029365,0.05263157894736836
2024-12-13,8358,4572000,279091000,60.6,61.6,60.3,60.8,0.8,2914,0.013333333333333197,0.0033003300330032292,0.06293706293706292
2024-12-16,8358,2888000,170861100,60.9,60.9,58.1,58.1,-2.7,1881,-0.044407894736842035,-0.025167785234899376,0.03197158081705154
2024-12-17,8358,940000,54832400,58.1,58.8,58.1,58.2,0.1,642,0.001721170395869276,-0.03482587064676612,0.013937282229965264
2024-12-18,8358,900000,52282200,58.0,58.6,57.4,58.2,0.0,628,0.0,-0.03960396039603953,0.02464788732394374
2024-12-19,8358,790000,45802700,57.5,58.3,57.4,58.0,-0.2,457,-0.003436426116838587,-0.033333333333333326,-0.003436426116838587
2024-12-20,8358,708000,41205800,58.3,58.7,57.7,58.3,0.3,488,0.005172413793103292,-0.041118421052631526,-0.052032520325203335
2024-12-23,8358,528887,30974784,58.9,58.9,58.3,58.5,0.2,546,0.0034305317324185847,0.0068846815834766595,-0.039408866995073843
2024-12-24,8358,685630,40195042,58.9,59.2,58.2,58.2,-0.3,731,-0.00512820512820511,0.0,-0.03161397670549082
2024-12-25,8358,844296,49207804,59.0,59.0,58.1,58.2,0.0,736,0.0,0.0,-0.008517887563884163
2024-12-26,8358,1071008,62901749,58.8,59.1,58.4,58.5,0.3,926,0.005154639175257714,0.008620689655172376,0.019163763066202044
2024-12-27,8358,1087789,64157702,58.9,59.5,58.5,59.2,0.7,796,0.011965811965811923,0.01543739279588352,0.003389830508474523
2024-12-30,8358,1277426,75677985,59.9,59.9,58.7,59.2,0.0,1172,0.0,0.011965811965811923,0.0
2024-12-31,8358,593827,34849406,59.3,59.3,58.4,58.5,-0.7,660,-0.011824324324324342,0.005154639175257714,-0.008474576271186418
2025-01-02,8358,656697,38262829,58.4,58.8,58.0,58.0,-0.5,608,-0.008547008547008517,-0.003436426116838587,-0.055374592833876246
2025-01-03,8358,600787,34881777,58.5,58.6,57.8,57.8,-0.2,545,-0.0034482758620689724,-0.011965811965812034,-0.057096247960848334
2025-01-06,8358,1165620,67590847,58.2,58.6,57.8,57.8,0.0,1000,0.0,-0.023648648648648796,-0.04620462046204632
2025-01-07,8358,912353,52703848,58.4,58.4,57.5,57.5,-0.3,791,-0.00519031141868509,-0.028716216216216228,-0.03523489932885904
2025-01-08,8358,1106298,63046717,57.4,57.5,56.6,56.8,-0.7,997,-0.012173913043478257,-0.029059829059829068,-0.05804311774461024
2025-01-09,8358,2462502,136553032,56.8,57.0,54.3,54.5,-2.3,2338,-0.040492957746478875,-0.06034482758620685,-0.10066006600660071
2025-01-10,8358,1220527,66916196,55.0,55.2,54.5,54.6,0.1,1065,0.0018348623853210455,-0.05536332179930792,-0.08999999999999997
2025-01-13,8358,1864397,98969489,54.3,54.3,52.5,52.7,-1.9,1473,-0.034798534798534786,-0.08823529411764697,-0.13322368421052622
2025-01-14,8358,611848,32559819,52.9,53.5,52.8,53.3,0.6,603,0.011385199240986577,-0.07304347826086965,-0.08261617900172125
2025-01-15,8358,595820,31892030,53.3,54.0,53.3,53.5,0.2,700,0.0037523452157599557,-0.05809859154929575,-0.08075601374570451
2025-01-16,8358,498538,26842310,54.2,54.2,53.7,53.7,0.2,484,0.0037383177570093906,-0.014678899082568808,-0.07731958762886593
2025-01-17,8358,578325,30831878,53.9,53.9,53.0,53.2,-0.5,592,-0.009310986964618295,-0.02564102564102566,-0.08275862068965512
2025-01-20,8358,329630,17737001,53.4,54.1,53.4,53.9,0.7,382,0.013157894736842035,0.022770398481973375,-0.07547169811320753
2025-01-21,8358,1382092,75763330,54.6,55.8,54.1,54.1,0.2,1178,0.0037105751391466324,0.015009380863039379,-0.07521367521367517
2025-01-22,8358,502750,27295264,54.4,54.5,54.0,54.5,0.4,605,0.007393715341959206,0.01869158878504673,-0.06357388316151202
2025-02-03,8358,669640,35638781,53.1,53.9,53.0,53.1,-1.4,750,-0.025688073394495414,-0.011173184357541888,-0.08762886597938147
2025-02-04,8358,504719,26796879,53.6,53.6,52.9,53.0,-0.1,579,-0.0018832391713747842,-0.003759398496240629,-0.09401709401709402
2025-02-05,8358,690324,37272185,53.2,54.5,53.2,54.2,1.2,732,0.02264150943396226,0.005565862708719838,-0.08445945945945943
2025-02-06,8358,894374,49232304,54.4,55.4,54.4,55.3,1.1,837,0.020295202952029356,0.02218114602587784,-0.06587837837837851
2025-02-07,8358,940299,52540462,55.4,56.2,55.4,56.0,0.7,903,0.012658227848101333,0.02752293577981657,-0.042735042735042694
2025-02-10,8358,1077550,60570045,55.6,56.7,55.6,56.4,0.4,852,0.0071428571428571175,0.062146892655367214,-0.02758620689655178
2025-02-11,8358,965132,54811876,57.2,57.3,56.5,56.5,0.1,950,0.0017730496453900457,0.0660377358490567,-0.02249134948096876
2025-02-12,8358,781279,44110080,56.9,57.2,56.0,56.1,-0.4,750,-0.0070796460176990594,0.035055350553505615,-0.02941176470588225
2025-02-13,8358,563240,31774610,56.0,56.7,56.0,56.5,0.4,715,0.007130124777183555,0.02169981916817365,-0.017391304347826098
2025-02-14,8358,488392,27457717,56.7,56.7,56.0,56.3,-0.2,694,-0.0035398230088495852,0.005357142857142838,-0.008802816901408494
2025-02-17,8358,910778,51245526,56.1,56.6,56.0,56.3,0.0,883,0.0,-0.0017730496453900457,0.03302752293577971
2025-02-18,8358,692653,39191868,56.2,56.8,56.2,56.7,0.4,712,0.007104795737122638,0.0035398230088496963,0.03846153846153855
2025-02-19,8358,1152858,65279042,56.7,57.1,56.3,56.4,-0.3,1171,-0.005291005291005346,0.005347593582887722,0.0702087286527513
2025-02-20,8358,1212992,67858749,56.1,56.4,55.7,55.8,-0.6,1102,-0.010638297872340496,-0.012389380530973493,0.046904315196998114
2025-02-21,8358,687019,38535239,56.1,56.4,55.8,56.1,0.3,768,0.005376344086021501,-0.003552397868561208,0.04859813084112141
2025-02-24,8358,1037255,58299690,55.8,56.8,55.8,56.8,0.7,1029,0.012477718360071277,0.008880994671403242,0.05772811918063314
2025-02-25,8358,2068304,118058012,56.7,57.6,56.3,56.9,0.1,1502,0.0017605633802817433,0.003527336860670083,0.06954887218045114
