date,stock_id,AccountsPayable,AccountsPayableToRelatedParties,AccountsPayableToRelatedParties_per,AccountsPayable_per,AccountsReceivableDuefromRelatedPartiesNet,AccountsReceivableDuefromRelatedPartiesNet_per,AccountsReceivableNet,AccountsReceivableNet_per,BillsReceivableNet,BillsReceivableNet_per,BondsPayable,BondsPayable_per,CapitalStock,CapitalStock_per,CapitalSurplus,CapitalSurplusAdditionalPaidInCapital,CapitalSurplusAdditionalPaidInCapital_per,CapitalSurplusChangesInEquityOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,CapitalSurplusChangesInEquityOfAssociatesAndJointVenturesAccountedForUsingEquityMethod_per,CapitalSurplusDonatedAssetsReceived,CapitalSurplusDonatedAssetsReceived_per,CapitalSurplusNetAssetsFromMerger,CapitalSurplusNetAssetsFromMerger_per,CapitalSurplus_per,CashAndCashEquivalents,CashAndCashEquivalents_per,ConstructionContractReceivable,ConstructionContractReceivable_per,CurrentAssets,CurrentAssets_per,CurrentContractLiabilities,CurrentContractLiabilities_per,CurrentDerivativeFinancialLiabilitiesForHedging,CurrentDerivativeFinancialLiabilitiesForHedging_per,CurrentFinancialAssetsAtFairvalueThroughProfitOrLoss,CurrentFinancialAssetsAtFairvalueThroughProfitOrLoss_per,CurrentFinancialLiabilitiesAtFairValueThroughProfitOrLoss,CurrentFinancialLiabilitiesAtFairValueThroughProfitOrLoss_per,CurrentIncomeTaxAssets,CurrentIncomeTaxAssets_per,CurrentLiabilities,CurrentLiabilities_per,CurrentProvisions,CurrentProvisions_per,CurrentTaxLiabilities,CurrentTaxLiabilities_per,DeferredTaxAssets,DeferredTaxAssets_per,Equity,EquityAttributableToOwnersOfParent,EquityAttributableToOwnersOfParent_per,Equity_per,FinancialAssetsAtAmortizedCost,FinancialAssetsAtAmortizedCostNonCurrent,FinancialAssetsAtAmortizedCostNonCurrent_per,FinancialAssetsAtAmortizedCost_per,FinancialAssetsAtFairvalueThroughOtherComprehensiveIncome,FinancialAssetsAtFairvalueThroughOtherComprehensiveIncomeNonCurrent,FinancialAssetsAtFairvalueThroughOtherComprehensiveIncomeNonCurrent_per,FinancialAssetsAtFairvalueThroughOtherComprehensiveIncome_per,HedgingAinancialAssets,HedgingAinancialAssetsNonCurrent,HedgingAinancialAssetsNonCurrent_per,HedgingAinancialAssets_per,IntangibleAssets,IntangibleAssets_per,Inventories,Inventories_per,InvestmentAccountedForUsingEquityMethod,InvestmentAccountedForUsingEquityMethod_per,LegalReserve,LegalReserve_per,Liabilities,Liabilities_per,LongtermBorrowings,LongtermBorrowings_per,NonCurrentFinancialAssetsAtFairvalueThroughProfitOrLoss,NonCurrentFinancialAssetsAtFairvalueThroughProfitOrLoss_per,NoncontrollingInterests,NoncontrollingInterests_per,NoncurrentAssets,NoncurrentAssets_per,NoncurrentLiabilities,NoncurrentLiabilities_per,NumberOfSharesInEntityHeldByEntityAndByItsSubsidiaries,OrdinaryShare,OrdinaryShare_per,OtherCurrentAssets,OtherCurrentAssets_per,OtherCurrentLiabilities,OtherCurrentLiabilities_per,OtherEquityInterest,OtherEquityInterest_per,OtherNoncurrentAssets,OtherNoncurrentAssets_per,OtherNoncurrentLiabilities,OtherNoncurrentLiabilities_per,OtherPayables,OtherPayables_per,OtherReceivable,OtherReceivable_per,OtherReceivablesDueFromRelatedParties,OtherReceivablesDueFromRelatedParties_per,Prepayments,Prepayments_per,PropertyPlantAndEquipment,PropertyPlantAndEquipment_per,RetainedEarnings,RetainedEarnings_per,RightOfUseAsset,RightOfUseAsset_per,ShorttermBorrowings,ShorttermBorrowings_per,TotalAssets,TotalAssets_per,TotalLiabilitiesEquity,TotalLiabilitiesEquity_per,UnappropriatedRetainedEarningsAaccumulatedDeficit,UnappropriatedRetainedEarningsAaccumulatedDeficit_per
2023-09-30,3026,932171000.0,53161000.0,0.34,5.9,,,3377107000.0,21.38,,,,,1658903000.0,10.5,3209819000.0,,,,,,,,,20.32,3001708000.0,19.0,,,10159812000.0,64.32,84397000.0,0.53,,,345454000.0,2.19,,,0.0,0.0,3879581000.0,24.56,,,213896000.0,1.35,48823000.0,0.31,10069486000.0,9801715000.0,62.05,63.75,,,,,,59585000.0,0.38,,,,,,5646000.0,0.04,3289924000.0,20.83,451121000.0,2.86,1638205000.0,10.37,5725982000.0,36.25,1688333000.0,10.69,119121000.0,0.75,267771000.0,1.7,5635656000.0,35.68,1846401000.0,11.69,0.0,1658903000.0,10.5,,,270000000.0,1.71,-103482000.0,-0.66,191101000.0,1.21,50584000.0,0.32,810683000.0,5.13,54021000.0,0.34,,,91598000.0,0.58,4709707000.0,29.82,5036475000.0,31.89,50552000.0,0.32,1496718000.0,9.48,15795468000.0,100.0,15795468000.0,100.0,3264588000.0,20.67
2023-12-31,3026,802403000.0,30240000.0,0.2,5.34,,,2770744000.0,18.43,,,,,1658903000.0,11.03,3209892000.0,,,,,,,,,21.35,3080249000.0,20.49,,,9477570000.0,63.04,107271000.0,0.71,,,355982000.0,2.37,,,32734000.0,0.22,3269417000.0,21.75,,,22305000.0,0.15,60598000.0,0.4,10035444000.0,9834836000.0,65.42,66.75,,,,,,56877000.0,0.38,,,,,,4947000.0,0.03,3127761000.0,20.8,431985000.0,2.87,1638205000.0,10.9,4998908000.0,33.25,1568333000.0,10.43,80173000.0,0.53,200608000.0,1.33,5556782000.0,36.96,1729491000.0,11.5,0.0,1658903000.0,11.03,,,340000000.0,2.26,-143624000.0,-0.96,184497000.0,1.23,48501000.0,0.32,845432000.0,5.62,50746000.0,0.34,,,59354000.0,0.39,4691840000.0,31.21,5109665000.0,33.99,45865000.0,0.31,1103660000.0,7.34,15034352000.0,100.0,15034352000.0,100.0,3337778000.0,22.2
2024-03-31,3026,731559000.0,47784000.0,0.32,4.89,,,2718270000.0,18.17,,,,,1658903000.0,11.09,3154552000.0,,,,,,,,,21.09,3301398000.0,22.07,,,9557268000.0,63.88,93875000.0,0.63,,,468248000.0,3.13,,,32734000.0,0.22,3739368000.0,24.99,,,72307000.0,0.48,60607000.0,0.41,9624823000.0,9196279000.0,61.47,64.33,,,,,,54810000.0,0.37,,,,,,4094000.0,0.03,2908251000.0,19.44,439596000.0,2.94,1638205000.0,10.95,5336177000.0,35.67,1448333000.0,9.68,78881000.0,0.53,428544000.0,2.86,5403732000.0,36.12,1596809000.0,10.67,0.0,1658903000.0,11.09,,,410000000.0,2.74,-115134000.0,-0.77,182536000.0,1.22,37434000.0,0.25,1595293000.0,10.66,34402000.0,0.23,,,93965000.0,0.63,4539124000.0,30.34,4497958000.0,30.06,44084000.0,0.29,770562000.0,5.15,14961000000.0,100.0,14961000000.0,100.0,2726071000.0,18.22
2024-06-30,3026,1117521000.0,45149000.0,0.29,7.13,,,2962966000.0,18.92,,,,,1658903000.0,10.59,3155407000.0,,,,,,,,,20.14,4005100000.0,25.57,,,10393801000.0,66.35,86147000.0,0.55,,,546297000.0,3.49,,,35656000.0,0.23,4365411000.0,27.87,,,118438000.0,0.76,61188000.0,0.39,9831022000.0,9436835000.0,60.24,62.76,,,,,,56968000.0,0.36,,,,,,3343000.0,0.02,2700260000.0,17.24,445067000.0,2.84,1723213000.0,11.0,5833415000.0,37.24,1323333000.0,8.45,85861000.0,0.55,394187000.0,2.52,5270636000.0,33.65,1468004000.0,9.37,0.0,1658903000.0,10.59,,,450000000.0,2.87,-104457000.0,-0.67,186469000.0,1.19,37470000.0,0.24,1639056000.0,10.46,41721000.0,0.27,,,101801000.0,0.65,4393902000.0,28.05,4726982000.0,30.18,37838000.0,0.24,893524000.0,5.7,15664437000.0,100.0,15664437000.0,100.0,2860145000.0,18.26
2024-09-30,3026,1029792000.0,41223000.0,0.26,6.56,,,3058338000.0,19.49,,,,,1658903000.0,10.57,3160058000.0,,,,,,,,,20.14,4335042000.0,27.62,,,10710609000.0,68.25,81501000.0,0.52,,,552577000.0,3.52,,,35654000.0,0.23,3673788000.0,23.41,,,102031000.0,0.65,61202000.0,0.39,10174771000.0,9743561000.0,62.09,64.84,,,,,,54402000.0,0.35,,,,,,2788000.0,0.02,2586937000.0,16.48,439427000.0,2.8,1723213000.0,10.98,5518388000.0,35.16,1698333000.0,10.82,75606000.0,0.48,431210000.0,2.75,4982550000.0,31.75,1844600000.0,11.75,0.0,1658903000.0,10.57,,,490000000.0,3.12,-100870000.0,-0.64,219094000.0,1.4,37345000.0,0.24,811925000.0,5.17,43602000.0,0.28,,,98459000.0,0.63,4088218000.0,26.05,5025470000.0,32.02,41813000.0,0.27,1099489000.0,7.01,15693159000.0,100.0,15693159000.0,100.0,3158633000.0,20.13
2024-12-31,3026,928352000.0,61104000.0,0.39,5.87,,,3087159000.0,19.51,,,,,1658903000.0,10.48,3160144000.0,,,,,,,,,19.97,4502178000.0,28.45,,,10911852000.0,68.95,86225000.0,0.54,,,607137000.0,3.84,,,39183000.0,0.25,3790945000.0,23.95,,,61521000.0,0.39,56952000.0,0.36,10379371000.0,9983086000.0,63.08,65.59,,,,,,51697000.0,0.33,,,,,,3030000.0,0.02,2574693000.0,16.27,443036000.0,2.8,1723213000.0,10.89,5446349000.0,34.41,1510833000.0,9.55,49033000.0,0.31,396285000.0,2.5,4913868000.0,31.05,1655404000.0,10.46,0.0,1658903000.0,10.48,,,557500000.0,3.52,-94768000.0,-0.6,41238000.0,0.26,30043000.0,0.19,853166000.0,5.39,57834000.0,0.37,,,43668000.0,0.28,4230542000.0,26.73,5258807000.0,33.23,38340000.0,0.24,1225898000.0,7.75,15825720000.0,100.0,15825720000.0,100.0,3391970000.0,21.43
2025-03-31,3026,744636000.0,62048000.0,0.39,4.71,,,3204385000.0,20.26,,,,,1658903000.0,10.49,3160005000.0,,,,,,,,,19.98,4754492000.0,30.07,,,11001176000.0,69.57,85031000.0,0.54,,,534397000.0,3.38,,,35654000.0,0.23,4711584000.0,29.8,,,128274000.0,0.81,56980000.0,0.36,9638219000.0,9375406000.0,59.29,60.95,,,,,,49559000.0,0.31,,,,,,2998000.0,0.02,2335035000.0,14.77,446876000.0,2.83,1723213000.0,10.9,6174782000.0,39.05,1323333000.0,8.37,47683000.0,0.3,262813000.0,1.66,4811825000.0,30.43,1463198000.0,9.25,0.0,1658903000.0,10.49,,,625000000.0,3.95,-68406000.0,-0.43,44273000.0,0.28,25077000.0,0.16,1761603000.0,11.14,53581000.0,0.34,,,83632000.0,0.53,4122249000.0,26.07,4624904000.0,29.25,41207000.0,0.26,1285221000.0,8.13,15813001000.0,100.0,15813001000.0,100.0,2758067000.0,17.44
2025-06-30,3026,832432000.0,47264000.0,0.29,5.08,,,3116396000.0,19.02,,,,,1658903000.0,10.13,3160051000.0,,,,,,,,,19.29,5474736000.0,33.42,,,11681462000.0,71.3,47729000.0,0.29,,,684873000.0,4.18,,,35616000.0,0.22,5386025000.0,32.88,,,134166000.0,0.82,56914000.0,0.35,9722581000.0,9454319000.0,57.71,59.35,,,,,,48345000.0,0.3,,,,,,2262000.0,0.01,2241225000.0,13.68,450508000.0,2.75,1821073000.0,11.12,6659853000.0,40.65,1135833000.0,6.93,48680000.0,0.3,268262000.0,1.64,4700972000.0,28.7,1273828000.0,7.78,0.0,1658903000.0,10.13,,,687500000.0,4.2,-219583000.0,-1.34,56736000.0,0.35,24766000.0,0.15,1816067000.0,11.09,57535000.0,0.35,,,71081000.0,0.43,3997708000.0,24.4,4854948000.0,29.64,39819000.0,0.24,1801040000.0,10.99,16382434000.0,100.0,16382434000.0,100.0,2939107000.0,17.94
2023-09-30,3036,126867964000.0,,,55.4,,,102016005000.0,44.55,,,,,10223622000.0,4.46,25495390000.0,25168932000.0,10.99,11410000.0,0.0,,,,,11.13,6718911000.0,2.93,,,207495342000.0,90.6,832684000.0,0.36,,,42077000.0,0.02,4224000.0,0.0,,,158912388000.0,69.39,,,359145000.0,0.16,729894000.0,0.32,62118729000.0,61168170000.0,26.71,27.12,,,,,0.0,13943773000.0,6.09,0.0,,,,,3484008000.0,1.52,93598675000.0,40.87,50731000.0,0.02,4311098000.0,1.88,166896185000.0,72.88,5012038000.0,2.19,377919000.0,0.17,950559000.0,0.42,21519572000.0,9.4,7983797000.0,3.49,0.0,8867972000.0,3.87,599873000.0,0.26,1141399000.0,0.5,6367902000.0,2.78,420967000.0,0.18,1378228000.0,0.6,4060387000.0,1.77,1816267000.0,0.79,,,2703534000.0,1.18,1286990000.0,0.56,19081256000.0,8.33,1034130000.0,0.45,25045904000.0,10.94,229014914000.0,100.0,229014914000.0,100.0,13205771000.0,5.77
2023-12-31,3036,147955015000.0,,,55.79,,,111636650000.0,42.1,,,,,15652953000.0,5.9,25680674000.0,25192149000.0,9.5,11410000.0,0.0,,,,,9.68,22747549000.0,8.58,,,238746945000.0,90.03,1461903000.0,0.55,,,42151000.0,0.02,41185000.0,0.02,,,177888805000.0,67.08,,,745342000.0,0.28,828845000.0,0.31,71945652000.0,71108783000.0,26.81,27.13,,,,,1106224000.0,18833048000.0,7.1,0.42,,,,,3339635000.0,1.26,95715497000.0,36.09,44539000.0,0.02,4311098000.0,1.63,193239320000.0,72.87,12644242000.0,4.77,360778000.0,0.14,836869000.0,0.32,26438027000.0,9.97,15350515000.0,5.79,0.0,8873017000.0,3.35,550331000.0,0.21,1292709000.0,0.49,9599039000.0,3.62,548081000.0,0.21,1196294000.0,0.45,5980439000.0,2.26,5550957000.0,2.09,,,1397586000.0,0.53,1262530000.0,0.48,20176117000.0,7.61,1030253000.0,0.39,19821848000.0,7.47,265184972000.0,100.0,265184972000.0,100.0,14300632000.0,5.39
2024-03-31,3036,148627515000.0,,,50.3,,,108528663000.0,36.73,,,,,11658352000.0,3.95,37538813000.0,37282719000.0,12.62,16959000.0,0.01,,,,,12.7,55010088000.0,18.62,,,274330175000.0,92.84,1318950000.0,0.45,,,53701000.0,0.02,451000.0,0.0,,,186556930000.0,63.14,,,932106000.0,0.32,921330000.0,0.31,86458047000.0,85561216000.0,28.96,29.26,,,,,907979000.0,13430714000.0,4.55,0.31,,,,,3405385000.0,1.15,100361216000.0,33.97,44592000.0,0.02,4311098000.0,1.46,209019283000.0,70.74,19747317000.0,6.68,384442000.0,0.13,896831000.0,0.3,21147155000.0,7.16,22462353000.0,7.6,0.0,10229417000.0,3.46,587989000.0,0.2,1043088000.0,0.35,9937479000.0,3.36,507847000.0,0.17,1135084000.0,0.38,7086191000.0,2.4,7479872000.0,2.53,,,1400667000.0,0.47,1270018000.0,0.43,26426572000.0,8.94,993351000.0,0.34,27314309000.0,9.24,295477330000.0,100.0,295477330000.0,100.0,20551087000.0,6.96
2024-06-30,3036,166130427000.0,,,41.44,,,149790099000.0,37.36,,,,,12511182000.0,3.12,47559999000.0,47297636000.0,11.8,15370000.0,0.0,,,,,11.86,45885600000.0,11.45,,,341418398000.0,85.17,1108858000.0,0.28,,,49013000.0,0.01,5350000.0,0.0,,,215583338000.0,53.78,,,998783000.0,0.25,1134663000.0,0.28,97979855000.0,97040836000.0,24.21,24.44,,,,,703178000.0,12857585000.0,3.21,0.18,,,,,38691756000.0,9.65,135674988000.0,33.84,39750000.0,0.01,4717884000.0,1.18,302907513000.0,75.56,83516973000.0,20.83,387566000.0,0.1,939019000.0,0.23,59468970000.0,14.83,87324175000.0,21.78,0.0,11157992000.0,2.78,580095000.0,0.14,2090435000.0,0.52,10629165000.0,2.65,541667000.0,0.14,1364615000.0,0.34,12617039000.0,3.15,6997323000.0,1.75,,,1738102000.0,0.43,3326270000.0,0.83,26340490000.0,6.57,2301080000.0,0.57,29686123000.0,7.41,400887368000.0,100.0,400887368000.0,100.0,21622606000.0,5.39
2024-09-30,3036,176593356000.0,,,43.34,,,160628550000.0,39.43,,,,,12514229000.0,3.07,47580905000.0,47343339000.0,11.62,15129000.0,0.0,,,,,11.68,37758320000.0,9.27,,,352044627000.0,86.41,759383000.0,0.19,,,7434000.0,0.0,10510000.0,0.0,,,226856960000.0,55.68,,,1783390000.0,0.44,1197268000.0,0.29,93297130000.0,92406671000.0,22.68,22.9,,,,,483741000.0,9891254000.0,2.43,0.12,,,,,37674881000.0,9.25,142776587000.0,35.04,30068000.0,0.01,4717884000.0,1.16,314119240000.0,77.1,84502597000.0,20.74,371819000.0,0.09,890459000.0,0.22,55371743000.0,13.59,87262280000.0,21.42,0.0,11161104000.0,2.74,876762000.0,0.22,2943446000.0,0.72,3092941000.0,0.76,538809000.0,0.13,396509000.0,0.1,9766205000.0,2.4,7181681000.0,1.76,,,2331552000.0,0.57,3227304000.0,0.79,29218596000.0,7.17,2252549000.0,0.55,33349295000.0,8.19,407416370000.0,100.0,407416370000.0,100.0,24500712000.0,6.01
2024-12-31,3036,186740851000.0,,,45.27,,,142094108000.0,34.45,,,,,12521537000.0,3.04,47673484000.0,47381597000.0,11.49,14768000.0,0.0,,,,,11.56,39727726000.0,9.63,,,351986234000.0,85.33,1132253000.0,0.27,,,19298000.0,0.0,138000.0,0.0,,,240334886000.0,58.26,,,2157158000.0,0.52,1454225000.0,0.35,103863272000.0,102875558000.0,24.94,25.18,,,,,367589000.0,11662725000.0,2.83,0.09,,,,,40847105000.0,9.9,160927874000.0,39.01,31612000.0,0.01,4717884000.0,1.14,308627014000.0,74.82,63366390000.0,15.36,391828000.0,0.09,987714000.0,0.24,60504052000.0,14.67,68292128000.0,16.56,0.0,11164167000.0,2.71,766714000.0,0.19,3542771000.0,0.86,10909959000.0,2.64,482210000.0,0.12,409428000.0,0.1,9009470000.0,2.18,5956485000.0,1.44,,,2126440000.0,0.52,3191522000.0,0.77,31770578000.0,7.7,2255876000.0,0.55,35412779000.0,8.59,412490286000.0,100.0,412490286000.0,100.0,27052694000.0,6.56
2025-03-31,3036,209694482000.0,,,48.52,,,148306268000.0,34.31,,,,,12562682000.0,2.91,47926666000.0,47626365000.0,11.02,13144000.0,0.0,,,,,11.09,43518245000.0,10.07,,,372461499000.0,86.18,1022433000.0,0.24,,,10487000.0,0.0,29828000.0,0.01,,,277165021000.0,64.13,,,2730104000.0,0.63,1646131000.0,0.38,107982725000.0,107713583000.0,24.92,24.98,,,,,307462000.0,10490160000.0,2.43,0.07,,,,,41098051000.0,9.51,171394132000.0,39.66,28432000.0,0.01,4717884000.0,1.09,324226969000.0,75.02,42170563000.0,9.76,375852000.0,0.09,269142000.0,0.06,59748195000.0,13.82,47061948000.0,10.89,0.0,11171467000.0,2.58,495186000.0,0.11,10222381000.0,2.37,13001043000.0,3.01,550729000.0,0.13,461797000.0,0.11,10384964000.0,2.4,6322514000.0,1.46,,,2107205000.0,0.49,3320753000.0,0.77,34223192000.0,7.92,2051980000.0,0.47,39961156000.0,9.25,432209694000.0,100.0,432209694000.0,100.0,29505308000.0,6.83
2025-06-30,3036,213689693000.0,,,53.67,,,130172342000.0,32.7,,,,,12566305000.0,3.16,48004483000.0,47645156000.0,11.97,12785000.0,0.0,,,,,12.06,26913935000.0,6.76,,,342504670000.0,86.03,780582000.0,0.2,,,7698000.0,0.0,6640000.0,0.0,,,275185046000.0,69.12,,,2542032000.0,0.64,2274294000.0,0.57,79823292000.0,79574116000.0,19.99,20.05,,,,,249523000.0,11406937000.0,2.87,0.06,,,,,36280649000.0,9.11,180481336000.0,45.33,20069000.0,0.01,6105174000.0,1.53,318316316000.0,79.95,38167883000.0,9.59,386403000.0,0.1,249176000.0,0.06,55634938000.0,13.97,43131270000.0,10.83,0.0,11212507000.0,2.82,491878000.0,0.12,10096809000.0,2.54,-11052513000.0,-2.78,476688000.0,0.12,447075000.0,0.11,12612009000.0,3.17,2796409000.0,0.7,,,1391549000.0,0.35,2952058000.0,0.74,30055841000.0,7.55,1652575000.0,0.42,33437620000.0,8.4,398139608000.0,100.0,398139608000.0,100.0,23950667000.0,6.02
